Episode,Score,Average_Score
1,-92.8692066579917,-92.8692066579917
2,-132.80948416555594,-112.83934541177382
3,-157.07839213215763,-127.58569431856843
4,-116.29092337047372,-124.76200158154475
5,-196.6177073670777,-139.13314273865134
6,-195.45797539681766,-148.52061484834573
7,-433.16964521191494,-189.18476204314135
8,-126.36490578567367,-181.3322800109579
9,-215.32796249694405,-185.10957806495637
10,-169.2616345579927,-183.52478371426
11,-112.89456196626352,-177.10385446444215
12,-215.9928813432029,-180.34460670433887
13,-86.38335674375843,-173.1168182458327
14,-128.84901850575457,-169.9548325501128
15,-360.1086144233444,-182.63175134166158
16,-159.5653230092589,-181.1900995708864
17,-91.94016648512343,-175.94010350701797
18,-176.07468335590042,-175.94758016528922
19,-143.00314021232302,-174.21366227302786
20,-74.10388197746622,-169.2081732582498
21,-134.4826895349925,-167.55457879523752
22,-262.68564614558727,-171.87871822025343
23,-363.37451642301045,-180.20462248993852
24,-329.4304076595745,-186.42236353867335
25,-105.96156411697616,-183.20393156180543
26,-85.78506622526989,-179.45705212578483
27,-336.73757104728406,-185.2822565302848
28,-62.99317513632896,-180.91478933764353
29,-384.17726754994305,-187.92384031048147
30,-115.65931334516935,-185.51502274497108
31,-342.590193191738,-190.58196372712484
32,-376.25702643708144,-196.38430943681098
33,-536.2274998195243,-206.68258793325685
34,-61.67345277527644,-202.4176133697868
35,-166.40891520838966,-201.38879342231834
36,-330.38570753335335,-204.97204103651376
37,-157.44176995528392,-203.68743911539943
38,-297.2981469249231,-206.15087879459745
39,-106.84929487326676,-203.60468433507614
40,-120.2965549462325,-201.52198110035505
41,-310.910481433188,-204.1899933035949
42,-222.60278737453842,-204.62839316242687
43,-93.69587248464093,-202.04856710015278
44,-38.621680543947356,-198.33431967842083
45,-7.009096947277342,-194.08264806217318
46,-122.73025640969988,-192.53150911320637
47,-114.32736093003585,-190.86759106675592
48,-203.19224958453492,-191.12435478587633
49,-195.82921452281394,-191.2203723315281
50,-134.52955334048767,-190.0865559517073
51,-139.36400284565246,-189.0919960868827
52,-73.75786656898315,-186.87403205769232
53,-84.40263669225992,-184.94060950362757
54,-327.6007191697569,-187.58246338633367
55,-176.8743938440344,-187.38777121283735
56,-138.6266682794806,-186.51703723188453
57,-187.25504762123444,-186.52998478257487
58,-303.83526995964985,-188.55248969942102
59,-108.35611480801467,-187.19322910804124
60,-171.550745559283,-186.93252104889527
61,-245.42881842270194,-187.89147674354786
62,-124.15288300642436,-186.8634349090781
63,-98.72181943449148,-185.46436164757674
64,29.76245377902073,-182.10144265653614
65,-275.9502358500998,-183.54527024412943
66,-127.45654021023702,-182.69544100119165
67,-154.60155602135654,-182.2761292850747
68,-100.40241814007848,-181.0721041211777
69,-68.2160404946028,-179.43650899615486
70,-262.1028753201266,-180.61745708649732
71,-70.01827708087944,-179.0597221568407
72,-167.31108497186,-178.8965466403827
73,-18.226138936470477,-176.695582151288
74,-311.07215155083804,-178.5114817377684
75,-92.69083944429255,-177.3672065071887
76,-212.92283892725771,-177.83504377587383
77,-132.44593960804167,-177.24557489057733
78,-182.78994810525444,-177.3166565984578
79,-84.07168059795109,-176.13634044655265
80,-289.02865803689207,-177.5474944164319
81,-32.3090108260549,-175.75442671778526
82,-370.98910952703847,-178.13533748375175
83,-15.592188458374565,-176.17698629067493
84,-280.20133033491413,-177.41537133882062
85,-136.0197312961646,-176.92836380890702
86,-267.8284625414618,-177.98534170114604
87,-45.311103704841614,-176.4603504598092
88,-87.4486703456429,-175.44885409487551
89,-305.6901725138612,-176.91223969508883
90,-218.3733703254913,-177.37291892431554
91,-107.91667120716016,-176.60966345489624
92,-339.2869555569765,-178.3778948907884
93,-216.96591557118538,-178.79281984434107
94,-195.07839215381256,-178.96607061359077
95,-72.47532994347574,-177.84511544864216
96,-292.74448387783235,-179.04198386977956
97,-243.80421247300623,-179.70963571104994
98,15.207514856784954,-177.7206851950516
99,-69.37595404383326,-176.62629397130195
100,-369.1993085832767,-178.55202411742167
101,-121.6140658227912,-178.8394727090697
102,-30.44202312299778,-177.81579809864408
103,-332.4078261437443,-179.56909243875995
104,-336.66049365935635,-181.7727881416488
105,-220.38152350205291,-182.01042630299852
106,-151.5129659321062,-181.57097620835142
107,-317.68528169341505,-180.41613257316644
108,-376.89508447307594,-182.92143436004048
109,-16.34921429177298,-180.93164687798875
110,-88.0001727837965,-180.11903226024674
111,-165.28278192946823,-180.64291445987882
112,-52.07274731999591,-179.00371311964673
113,-130.72653541099442,-179.44714490631912
114,-192.57747983053764,-180.08442951956698
115,-242.93777221622926,-178.91272109749585
116,-216.3423187932599,-179.48049105533588
117,-193.46297445960835,-180.4957191350807
118,-277.8476777363343,-181.51344907888506
119,-286.32776088835396,-182.94669528564538
120,-82.22414210299918,-183.0278978869007
121,-316.21260434274734,-184.84519703497818
122,-219.8461181488115,-184.41680175501045
123,-90.27186569477469,-181.68577524772812
124,178.23291191448618,-176.60914205198753
125,-119.31365273700246,-176.74266293818775
126,-92.14749756148125,-176.80628725154986
127,-240.32380476627642,-175.84214958873977
128,-117.37420088164131,-176.38595984619292
129,-198.4900860339406,-174.52908803103287
130,-215.9067120899182,-175.5315620184804
131,-236.7542834218747,-174.47320292078174
132,-142.12637524373642,-172.1318964088483
133,-79.21106194211478,-167.5617320300742
134,-26.689887042817674,-167.2118963727496
135,-344.46746274840416,-168.99248184814977
136,-88.16753198585609,-166.57030009267476
137,-329.10391293450897,-168.28692152246697
138,-235.50318352412052,-167.66897188845903
139,-109.26718975600481,-167.69315083728637
140,-154.37930208412715,-168.03397830866527
141,-217.64063574661367,-167.1012798517996
142,-182.14154458012285,-166.6966674238554
143,-112.09749435775062,-166.88068364258652
144,-29.977239131306646,-166.79423922846007
145,-241.70654217341024,-169.14121368072145
146,-33.75982190443143,-168.25150933566874
147,-310.36659979181843,-170.21190172428658
148,-225.46897060752667,-170.43466893451648
149,-275.7078966731675,-171.23345575602005
150,-81.49362114116428,-170.7030964340268
151,-262.78417546771004,-171.93729816024742
152,-10.508162135487154,-171.30480111591245
153,-447.8000690201418,-174.93877543919126
154,-17.988145389775212,-171.84264970139145
155,-270.646832188814,-172.78037408483925
156,-122.96296442828711,-172.62373704632725
157,-249.7976133994592,-173.24916270410955
158,-222.54814946816578,-172.4362914991947
159,-231.4931401111861,-173.66766175222642
