Episode,Score,Average_Score
1,-136.58030492756717,-136.58030492756717
2,-150.10666148718656,-143.34348320737686
3,-105.62491663573938,-130.7706276834977
4,-260.80259322252147,-163.27861906825365
5,23.08617496162627,-126.00566026227766
6,-58.636267077017195,-114.77742806473425
7,-120.68957978688226,-115.62202116789827
8,-137.14440226044525,-118.31231880446663
9,-196.08711851693027,-126.95396321696259
10,-228.74017876409587,-137.1325847716759
11,-401.608366579449,-161.17583766329165
12,-186.65598939702477,-163.29918364110276
13,-227.32175030364505,-168.2239964612983
14,-240.34844391172632,-173.37574270775744
15,-117.14468522194521,-169.62700554203664
16,-113.59773581786568,-166.12517618427594
17,23.050354080107567,-154.9972038157828
18,-107.66655682249169,-152.36772342726664
19,-145.08151358384788,-151.98423869866565
20,-264.864354541588,-157.62824449081177
21,-180.71735924280324,-158.72772614566853
22,-142.2345610648632,-157.9780368238137
23,-230.9678484896438,-161.15150689624113
24,-117.63638361265686,-159.33837675942507
25,-112.32169037742075,-157.4577093041449
26,-266.4927260680004,-161.65136379506245
27,-120.61019081464194,-160.13132035134316
28,-226.4999175794003,-162.50162739520235
29,-188.56590723845096,-163.40039566565918
30,-139.69413019631827,-162.61018681668114
31,-59.83693860297865,-159.29492074527138
32,-16.66199077517892,-154.837641683706
33,-105.55968964294657,-153.34437040974362
34,-106.95738515704312,-151.98004731407596
35,-101.76377831712772,-150.545296771306
36,-187.73905554877462,-151.57845673734678
37,-135.1116646438033,-151.13340830238616
38,-269.9936198914063,-154.26130860736038
39,-113.23893277648936,-153.20945281682523
40,-290.5757887299811,-156.6436112146541
41,-128.59414008435843,-155.95947777245178
42,-125.95209595385506,-155.24501630058043
43,-221.5033283219796,-156.78590727782228
44,-247.56852472263196,-158.84914858338612
45,-118.26050848618647,-157.94717880344837
46,-112.95132522011683,-156.96900807337593
47,-152.43537536381365,-156.8725478029597
48,-95.89132369033895,-155.60210563394676
49,-218.27824994957405,-156.88121061997998
50,-253.75823037013285,-158.81875101498304
51,-142.963931067468,-158.50787219248275
52,-23.744266533830086,-155.91626439135482
53,-125.73223590808436,-155.34675441997237
54,-370.7013724410088,-159.3348029018434
55,-53.71066434134627,-157.41436401892526
56,-263.7060778320508,-159.3124303370168
57,-81.36351017192354,-157.9449054218397
58,-336.06785691303685,-161.01599079237755
59,-195.13186434600829,-161.59422593735437
60,-212.45248253120673,-162.44186354725193
61,-363.3438168168931,-165.73533819101652
62,-134.39862544840315,-165.2299073403292
63,-248.616056760441,-166.5534970136643
64,-204.63790784331425,-167.1485659328776
65,-120.63035410894709,-166.43290113558638
66,-159.66304297155398,-166.33032752704042
67,-91.91040102622054,-165.21958235538636
68,-2.899304622616299,-162.83251944755153
69,-114.52233186590708,-162.13237180144074
70,-327.8677729631627,-164.50002038946533
71,-143.27593591388572,-164.20108962220365
72,-325.44287633372505,-166.4405588820859
73,-131.43487887137258,-165.96102901892544
74,-121.3006235199276,-165.35751002569575
75,-109.85533119859866,-164.61748097466779
76,-92.47114806295689,-163.66818712056633
77,-119.92712443067134,-163.10012137134692
78,-124.34197788720894,-162.60322209590925
79,-228.03104270285525,-163.43142235675666
80,-162.47641526179638,-163.41948476806965
81,-351.77899513955253,-165.74491082203858
82,-316.0046487049436,-167.5773466498789
83,-222.52395266720956,-168.23935395129251
84,-178.73505138126382,-168.36430273022074
85,-95.462913804607,-167.5066393310959
86,-119.19178071294296,-166.94483864948947
87,-87.81245783221705,-166.03527105388864
88,-143.27473480289638,-165.77662859649098
89,-112.5388675255972,-165.17845150580678
90,-196.96763533287373,-165.53166465944085
91,-211.1847772981566,-166.03334721591025
92,-139.6795324909359,-165.7468927080301
93,-93.7707866801712,-164.97295608407464
94,-136.09443631279527,-164.66573778863548
95,-230.80530618596705,-165.36194377176528
96,-160.05697010195377,-165.3066836293714
97,-367.4681525830941,-167.39082248456444
98,-182.52616534871763,-167.54526475868843
99,-149.43279197204328,-167.36231048811624
100,28.388179376763276,-165.40480558946743
101,-311.96023797412,-167.158604919933
102,-111.55996520273511,-166.77313795708847
103,-155.57083849973662,-167.2725971757285
104,-216.5102834241403,-166.82967407774467
105,-181.23410697567385,-168.87287689711766
