Episode,Score,Average_Score
1,-97.37317797718671,-97.37317797718671
2,-92.9151080135856,-95.14414299538615
3,-387.8529542820575,-192.71374675760993
4,-217.0705892953111,-198.80295739203524
5,-355.23570477688827,-230.08950686900585
6,-152.7971151332475,-217.20744157971276
7,-131.883735675288,-205.0183407362235
8,-180.22696051131894,-201.91941820811047
9,-140.4242477129914,-195.08662148643057
10,-136.4286087137201,-189.22082020915954
11,-135.02626365161046,-184.29404234029144
12,-156.93131947458392,-182.0138154348158
13,-42.535018365952,-171.28467719874936
14,-143.6112613485763,-169.3080046380227
15,-119.53186079290262,-165.989595048348
16,-271.07479103993643,-172.55741979782232
17,-80.26902532070474,-167.12869071093306
18,-239.5601791071884,-171.1526622885028
19,-132.11532812878636,-169.09806575378087
20,-122.38746332583824,-166.76253563238373
21,-77.03326570754184,-162.48971325501032
22,-109.19651188812033,-160.06729501106076
23,-169.63658467865017,-160.48335108356466
24,-114.24184541339895,-158.5566216806411
25,-106.7191981294158,-156.48312473859207
26,-150.84533006937716,-156.2662864820838
27,-507.94296533645445,-169.2913486618753
28,-46.06885448453065,-164.89054529839873
29,-147.701597147052,-164.2978229483523
30,-197.79975916793472,-165.4145541556717
31,-140.0639747088755,-164.5967935283557
32,-214.258674348476,-166.14872730398446
33,-121.5392348763543,-164.79692450314718
34,-78.76753561673044,-162.26664835942904
35,-138.85546600654396,-161.59775743506088
36,-157.35354422019742,-161.4798626235369
37,-140.08308100202612,-160.90157122836092
38,-147.3267634556851,-160.54433944486945
39,-5.880866794976285,-156.57860937692348
40,-170.414207331708,-156.9244993257931
41,-153.45355457538642,-156.8398421367588
42,-134.12800814810822,-156.29908418464805
43,-135.93533454352652,-155.82550861159874
44,-158.31207245884653,-155.8820214263089
45,-149.52018900350078,-155.74064737246871
46,-199.8548923229675,-156.69965269747954
47,-113.97009228602832,-155.79051311425718
48,-115.47794797619079,-154.95066800721415
49,-143.26146156185422,-154.71211277363537
50,-144.59584506810108,-154.50978741952468
51,-179.99578302711652,-155.00951282359512
52,-156.28778610328698,-155.03409500205072
53,-188.10461613804648,-155.6580670989563
54,-185.12964909994412,-156.20383713601166
55,-108.53842818787872,-155.3371933369547
56,-127.63033546722467,-154.84242801785234
57,-104.29624947059405,-153.9556529556197
58,-197.68078988882502,-154.7095346268819
59,-164.36020734149983,-154.87310535085848
60,-119.72012773440795,-154.2872223905843
61,-132.07311496635202,-153.9230566951051
62,-127.83235495572316,-153.50223892511505
63,-102.63967971344559,-152.694896715406
64,-138.09732419492343,-152.4668096447735
65,-164.776156247254,-152.65618420788857
66,-128.7823347467663,-152.29445921605338
67,-113.86719405146474,-151.7209179449401
68,-132.52170878044237,-151.4385766336975
69,-148.297002076277,-151.39304656764793
70,-150.04746679962113,-151.37382399953324
71,-143.2407563515622,-151.2592737509703
72,-116.28804358094851,-150.7735622208311
73,-150.59312882127787,-150.77109053042628
74,-106.22325329170079,-150.16909272990296
75,-165.4753437591944,-150.37317607696016
76,-135.98467842226762,-150.18385373939844
77,-122.4756546674643,-149.82400699820448
78,-147.03305015860718,-149.78822550026092
79,-200.04451319041624,-150.42438104064263
80,-76.07471553311709,-149.49501022179857
81,-133.50329345425914,-149.29758161973018
82,-96.11041572453486,-148.64895764539855
83,-7.376083163782127,-146.94687482031884
84,-163.29939991126173,-147.14154773806817
85,-168.3851779009604,-147.39147279880805
86,-104.49108682184738,-146.89263110140155
87,-143.5756756435107,-146.8545051765982
88,-126.82483105713511,-146.62689524342247
89,-176.17309591806543,-146.9588750262836
90,-67.65010905686731,-146.07766651551233
91,-34.48715128114543,-144.85139711733248
92,-102.51729177475181,-144.39124379839137
93,-151.3987812273575,-144.46659366321896
94,-92.11109512971689,-143.9096202745647
95,-143.37705983326435,-143.90401437518258
96,-9.67805693849644,-142.50582731855044
97,-88.73734116731383,-141.9515130283315
98,-97.47499426892647,-141.4976710001743
99,9.120439625198472,-139.97627594335236
100,-191.63635502021518,-140.492876734121
101,-143.2120828694505,-140.95126578304362
102,-114.62243740436709,-141.16833907695144
103,-111.8126261936753,-138.4079357960676
104,-164.97879928604752,-137.88701789597496
105,-131.85558376947046,-135.65321668590082
106,-134.77223471488168,-135.47296788171715
107,3.1642603137870253,-134.1224879218264
108,-133.2573216568977,-133.65279153328217
109,-64.97015875775617,-132.89825064372985
110,-198.4334816322919,-133.51829937291555
111,-106.18240425205425,-133.22986077892
112,-123.41154047207087,-132.89466298889485
113,-151.08482630326068,-133.98016106826793
114,-109.4861902108824,-133.638910356891
115,-151.00242545947867,-133.95361600355676
116,-171.63958103214964,-132.95926390347893
117,-120.0837252779477,-133.35741090305132
118,-119.9748549874639,-132.1615576618541
119,-140.61801930681418,-132.24658457363435
120,-107.84997512511002,-132.10120969162708
121,-146.9352886404962,-132.8002299209566
122,-101.76801940760662,-132.7259449961515
123,-144.33676094029735,-132.47294675876796
124,-129.43117894626357,-132.62484009409658
125,-133.00581642494444,-132.8877062770519
126,-106.36931075041088,-132.4429460838622
127,-111.12070229812906,-128.47472345347896
128,-107.80404019307123,-129.09207531056435
129,-141.99770926451544,-129.035036431739
130,-106.37092220824984,-128.12074806214216
131,-145.93174523605623,-128.17942576741396
132,-123.06363503692809,-127.26747537429847
133,-116.14991091923594,-127.21358213472729
134,-161.14157649322067,-128.0373225434922
135,-113.8297415547778,-127.78706529897454
136,0.4530693292022647,-126.20899916348054
137,-148.23203198710257,-126.29048867333132
138,-128.34991724687495,-126.10072021124323
139,-141.07388036052137,-127.45265034689866
140,-29.166391717145288,-126.04017219075303
141,-107.73181076096083,-125.58295475260877
142,-178.04857806071237,-126.02216045173482
143,-104.41064293951094,-125.70691353569464
144,-113.64824263272476,-125.26027523743342
145,-176.8590509366341,-125.53366385676478
146,-143.5612960799822,-124.97072789433493
147,-138.8281265944574,-125.21930823741921
148,-141.48438629125525,-125.47937262056986
149,-159.9876798366908,-125.64663480331825
150,-154.23408647083818,-125.74301721734558
151,-125.783966434249,-125.20089905141691
152,-116.2828019052012,-124.80084920943608
153,-104.6544550138887,-123.9663475981945
154,-135.99603619348392,-123.47501146912988
155,-130.88288955088066,-123.69845608275992
156,-130.3858164063744,-123.72601089215142
157,-125.94416425699065,-123.94249004001539
158,-131.9597591878892,-123.28527973300605
159,-129.5766160498589,-122.93744382008961
160,-4.126535862332844,-121.78150790136888
161,-94.20014760363749,-121.4027782277417
162,-138.20253463786332,-121.5064800245631
163,-132.35875600600644,-121.8036707874887
164,-98.57259875747411,-121.4084235331142
165,-129.5481386229018,-121.05614335687069
166,-94.13482236691151,-120.70966823307215
167,-126.43348742271664,-120.83533116678468
168,-86.7908451017983,-120.37802252999823
169,-159.7549789133501,-120.49260229836896
170,-140.10003536452984,-120.39312798401807
171,-119.85463981560595,-120.1592668186585
172,-106.29638453856268,-120.05935022823463
173,-210.2219850515188,-120.65563879053705
174,-101.57290908050132,-120.60913534842506
175,-90.87740567085112,-119.8631559675416
176,-154.04776973711296,-120.04378688069009
177,-161.01985529584235,-120.42922888697387
178,-215.82594781835897,-121.11715786357139
179,-145.22359455674308,-120.56894867723464
180,-141.44872321336032,-121.22268875403707
181,-138.56560715019833,-121.27331189099642
182,-128.0109715304336,-121.59231744905543
183,-119.70694361105274,-122.71562605352813
184,-144.91137183291642,-122.53174577274469
185,-135.2111385135235,-122.20000537887032
186,-144.41916448455106,-122.59928615549735
187,-114.19192412366621,-122.3054486402989
188,-156.15874155838802,-122.59878774531144
189,-276.844681660477,-123.60550360273555
190,-145.47440178293104,-124.38374652999619
191,-99.79112103291757,-125.03678622751391
192,-138.94078318025618,-125.40102114156898
193,-118.07448855125894,-125.06777821480799
194,-349.4149909927752,-127.64081717343858
195,-62.96293545819704,-126.8366759296879
196,-139.07455924583567,-128.13064095276127
197,-139.85522388246233,-128.64181977991277
198,-179.24239004731334,-129.45949373769662
199,-115.85323027133083,-130.70923043666193
200,-130.79607719993254,-130.1008276584591
201,-124.7826018341209,-129.9165328481058
202,-157.09475566664187,-130.34125603072852
203,-96.00576635998316,-130.18318743239163
204,-138.6273132908376,-129.9196725724395
205,-120.44737968505046,-129.80559053159533
206,-121.34982419514239,-129.67136642639792
207,-133.91023893001332,-131.04211141883593
208,-146.56014918574095,-131.17513969412437
209,8.529689374436273,-130.44014121280244
210,-155.98624324792195,-130.01566882895878
211,-71.16435909379072,-129.6654883773761
212,-148.50637020543343,-129.91643667470976
213,-175.4396514099255,-130.1599849257764
214,-157.7577362950459,-130.64270038661806
215,-109.00371043391927,-130.22271323636244
216,-114.50040398630907,-129.65132146590403
217,-170.63142273900087,-130.15679844051456
218,-143.25718886713918,-130.3896217793113
219,-167.247779762935,-130.65591938387252
220,-166.22021220759626,-131.2396217546974
221,-162.11429387434333,-131.39141180703587
222,-122.88359856354637,-131.60256759859524
