Episode,Score,Average_Score
1,-268.4715521510681,-268.4715521510681
2,-147.40842677083162,-207.93998946094987
3,-153.6075004991913,-189.82915980703035
4,-271.83053423114734,-210.3295034130596
5,-422.67132722339005,-252.79786817512567
6,-143.76870742854248,-234.62634138402848
7,-108.72897752260096,-216.64100368953882
8,-64.08473296667155,-197.57146984918046
9,-94.12224542671497,-186.07711158001763
10,-66.5236916968574,-174.1217695917016
11,-86.77667533730632,-166.1813064776657
12,-199.85398704518167,-168.98736319162535
13,-87.30546395578658,-162.70414017348392
14,-89.66957609600425,-157.48738559652108
15,-114.73861965890583,-154.63746786734674
16,-252.90409719323463,-160.7791322002147
17,-97.83348256636023,-157.076446927635
18,-346.1910073609947,-167.582811396155
19,-112.52928991054227,-164.68525763375433
20,-110.64631474335266,-161.98331048923427
21,-58.135075110057976,-157.0381564235592
22,-107.60060332067162,-154.7909949188825
23,-226.782066645121,-157.92104151567548
24,-200.24403634996668,-159.6844996337709
25,-233.02085392205302,-162.6179538053022
26,-156.39412821782537,-162.37857589809158
27,-233.83383373255347,-165.02506692899755
28,-295.5779576820636,-169.68767017017848
29,-121.98530361936507,-168.04276097877113
30,-260.0886946466236,-171.11095876769954
31,-70.72930519307853,-167.87284091045368
32,-77.33045347145485,-165.04339130298501
33,-345.9822286260371,-170.52638637338052
34,-204.0133596113623,-171.51129735096822
35,-143.37039735629114,-170.7072716368346
36,-120.17718924550458,-169.3036582370754
37,-208.78326952875904,-170.37067475847226
38,-248.65593704333085,-172.43081323965276
39,-287.26465852608254,-175.37527081109968
40,-67.22495398714614,-172.67151289050085
41,-166.66024586490124,-172.5248966215838
42,-199.04971899748054,-173.15644001148607
43,-130.76311751692216,-172.17054879068226
44,-382.24509217813625,-176.94497023130623
45,-330.71843157845774,-180.3621582612429
46,-247.80756818724979,-181.82836282485178
47,-300.7619338150608,-184.3588643352818
48,-262.62926242846606,-185.98949762888978
49,-56.05500343671568,-183.3377732576209
50,-244.315980010583,-184.55733739268013
51,-191.48727785989513,-184.6932185783118
52,-58.00000087203374,-182.25681054549875
