Episode,Score,Average_Score
1,-115.97976630201288,-115.97976630201288
2,-381.33168228962194,-248.6557242958174
3,-143.8037897368945,-213.70507944284313
4,-110.21034589556008,-187.83139605602236
5,6.886721039826725,-148.88777263685253
6,-88.89398478871765,-138.8888079954967
7,-141.06507499073035,-139.1997032805301
8,-333.22311726410646,-163.45263002847713
9,-143.67423596974592,-161.25503068861812
10,-408.45982697620684,-185.97551031737697
11,-87.29126850926887,-177.00421560754896
12,-77.64512649415104,-168.7242915147658
13,-350.0991577159922,-182.67620429947553
14,-101.52001291085782,-176.87933348600285
15,-216.27296520463426,-179.50557560057825
16,-247.7144311373832,-183.7686290716286
17,-146.25244425338138,-181.56179467055523
18,-82.12666278358859,-176.03762067683485
19,-387.0228375615869,-187.14210577603234
20,-129.0433571051102,-184.23716834248623
21,-88.97852918353718,-179.70104266825058
22,-61.90707918180835,-174.34677160068503
23,-282.04047568722706,-179.02910656096944
24,-285.765631413971,-183.47646176317787
25,74.83637491533057,-173.14394829603754
26,-236.88763942118786,-175.59562872392792
27,-312.3195050129427,-180.65947599389142
28,-125.32151298080929,-178.68312017199563
29,-66.43226771837297,-174.8124011218707
30,-380.43117062258585,-181.66636010522788
31,-269.7180394080242,-184.50673685693098
32,-234.80004903989328,-186.07840286264855
33,-105.67670028713196,-183.64198763308744
34,-155.14316887235753,-182.80378708130127
35,-295.15123824600937,-186.0137142574358
36,-104.34167221438886,-183.74504642290674
37,-255.62723909373898,-185.68780838698328
38,-398.98974624252486,-191.3010172779186
39,-76.23622652261295,-188.35063802778254
40,-114.32639473000725,-186.50003194533815
41,-29.131781352507403,-182.66178193087887
42,-410.1082547341839,-188.07717414048136
43,-151.45854371514866,-187.22557808407828
44,21.515950999125124,-182.48145242309639
45,-82.75657000766081,-180.2653439249756
46,-76.09692161628486,-178.00081300522146
47,-376.76893255200997,-182.22992193174886
48,17.45065344309195,-178.069909944773
49,-143.80366224969725,-177.37059876732246
50,-127.20418236281924,-176.36727043923239
51,-128.8510758761293,-175.43558034975976
52,-123.99101234919237,-174.44626173436424
53,46.87784103636909,-170.27033526699194
54,-416.31215520171327,-174.82666526578305
55,-334.56709199973614,-177.73103666094582
56,-90.35668249619228,-176.17078033657526
57,-140.10180623740126,-175.5379913172915
58,-35.46706857929753,-173.12297540801572
59,-359.69176915706544,-176.28515835291486
60,-9.92259808318812,-173.5124490150861
61,-234.41100543072474,-174.5107860055064
62,-111.39610661582438,-173.4928073056728
63,-155.89941809853485,-173.2135471595278
64,-314.42731004401963,-175.42001220459798
65,-93.66531230746241,-174.16224759079591
66,-130.2102332325855,-173.49630797930786
67,-258.23106524529186,-174.76100584894942
68,-273.20579970932147,-176.2087234057196
69,-98.54542083283162,-175.0831682959676
70,-256.53835158208744,-176.2468137714836
71,-244.57502131553127,-177.2091828918223
72,-56.9182016232779,-175.53847481864807
73,-322.59925354329494,-177.55300603405416
74,-31.256242735675187,-175.57602274623824
75,-347.063356901683,-177.8625205349775
76,-151.01545024817528,-177.50926961015114
77,-333.5171282512696,-179.53534569639942
78,-180.1789528964644,-179.54359707075923
79,-271.9927767467466,-180.71383985146792
80,-88.81132442324298,-179.56505840861513
81,-5.173946595419892,-177.41208171956333
82,-73.55687879210653,-176.14555485459434
83,-232.03032498793377,-176.81886533812857
84,-336.3643017095292,-178.71821577112144
85,27.969148479699854,-176.28659972111177
86,-258.52784757715483,-177.2428933008332
87,-93.38627857913464,-176.27902416610104
88,-270.22985401531946,-177.34664723256944
89,-397.77441698885934,-179.82336374668503
90,-254.41025151786806,-180.65210694414262
91,-206.59090184248765,-180.93714864632224
92,-212.25326421269213,-181.27754120682627
93,10.806347898741492,-179.2121230444008
94,-196.45439519815324,-179.3955514715684
95,-59.936628395178936,-178.13808912339587
96,-243.51657490897318,-178.81911501699565
97,-209.69206897495667,-179.13739289285093
98,-247.4367665127561,-179.83432527672753
99,63.720851182119986,-177.37417197916344
100,-196.13243982601927,-177.56175465763198
101,-116.13384436947626,-177.5632954383066
102,-64.41943201899338,-174.3941729356003
103,-251.79399560789764,-175.4740749943103
104,-210.451188554832,-176.47648342090307
105,-248.97614948712598,-179.03511212617258
106,-290.7138008721081,-181.0533102870065
107,-189.6049526586968,-181.53870906368616
108,-289.1284234516522,-181.09776212556164
109,-222.5830021193503,-181.88684978705766
110,-207.5674824724149,-179.87792634201975
111,-173.4404136837896,-180.73941779376494
112,-91.1440584857534,-180.87440711368097
113,-231.56983917735533,-179.6891139282946
114,-208.35852371705272,-180.7574990363565
115,-4.234004743147267,-178.63710943174158
116,-129.07144491579243,-177.4506795695257
117,-315.94868125389837,-179.14764193953096
118,-110.45272370333927,-179.43090254872845
119,-199.74841347907932,-177.55815830790337
120,-12.868398971151521,-176.39640872656375
121,-209.29976683742936,-177.5996211031027
122,-179.61322110285823,-178.7766825223132
123,-228.90776481702014,-178.24535541361115
124,-108.52275002645558,-176.47292659973598
125,-22.341079425252758,-177.4447011431418
126,-215.17823496312934,-177.2276070985612
127,-228.15277654658342,-176.3859398138976
128,-303.4443297634292,-178.1671679817238
129,-116.98350666153196,-178.67268037115537
130,-135.7540985059357,-176.22590964998886
131,-78.72749548202734,-174.3160042107289
132,-16.381057219505266,-172.13181429252506
133,-218.18720475776144,-173.25691933723135
134,-155.79589461041334,-173.26344659461188
135,-101.029698758541,-171.32223119973722
136,-153.71987147964964,-171.81601319238985
137,-221.66035818877754,-171.47634438334018
138,-268.07317286265936,-170.16717864954157
139,-264.78350356510475,-172.0526514199665
140,-185.88246156142662,-172.76821208828068
141,-87.44462354097203,-173.35134051016527
142,41.548911225135754,-168.83476885057206
143,-209.3007265809146,-169.41319067922973
144,-80.99927400434137,-170.43834292926442
145,-34.50029412476151,-169.95578017043547
146,-152.00184890155674,-170.71482944328818
147,-42.74558550402857,-167.37459597280835
148,-112.7548580164518,-168.6766510874038
149,-38.827411075235304,-167.62688857565917
150,-302.3436940904152,-169.37828369293516
151,-39.89323904400314,-168.48870532461387
152,-254.3777816987262,-169.7925730181092
153,-94.8786571531035,-171.2101380000039
154,-62.68708718111266,-167.6738873197979
155,-9.844251005319407,-164.42665890985376
156,-186.81785804824838,-165.39127066537432
157,-197.29617306827151,-165.96321433368306
158,-95.49825963481256,-166.5635262442382
159,-249.4687997055651,-165.4612965497232
160,-256.190222799185,-167.92397279688313
161,-157.30796759865268,-167.15294241856242
162,-281.8688832875625,-168.85767018527977
163,-37.45707609298241,-167.6732467652243
164,-306.06992596597456,-167.58967292444385
165,-194.3720630918979,-168.59674043228821
166,-234.22919617910634,-169.63693006175336
167,-188.87807877552274,-168.9434001970557
168,-248.19246347750348,-168.69326683473753
169,-14.565452369894146,-167.85346715010814
170,-232.82524041736298,-167.61633603846087
171,-139.35244618260373,-166.56411028713165
172,-35.62729685467755,-166.35120123944563
173,-232.7974465050457,-165.45318316906312
174,-197.2993235091468,-167.11361397679784
175,-111.23865482629226,-164.75536695604396
176,-257.12842561190547,-165.81649670968127
177,-47.14174791096766,-162.95274290627822
178,-117.7963223286836,-162.32891660060042
179,-58.24208650627334,-160.19140969819568
180,-56.25691972011187,-159.8658656511644
181,-122.22568476297589,-161.03638303283992
182,-236.6554072653603,-162.66736831757248
183,-172.58724948423963,-162.07293756253551
184,-9.928844232760639,-158.80858298776783
185,6.080233336119619,-159.0274721392036
186,-56.84794241127061,-157.0106730875448
187,-171.8380462759582,-157.79519076451302
188,-126.44403789132816,-156.35733260327314
189,13.35577801277202,-152.2460306532568
190,-198.45064011972408,-151.68643453927535
191,-140.4575250535406,-151.0251007713859
192,-204.6333858844696,-150.94890198810367
193,-42.053557052065315,-151.47750103761175
194,3.7498156839708514,-149.47545892879052
195,-256.1956707401136,-151.43804935223986
196,-110.64681743965414,-150.10935177754666
197,-58.52529974851047,-148.5976840852822
198,-131.24541595106075,-147.43577057966522
199,-84.96649432985022,-148.92264403478495
200,-30.07434301510125,-147.26206306667575
201,-349.8764111532833,-149.5994887345138
202,-163.59656450609458,-150.59126005938484
203,-80.20112517890544,-148.87533135509494
204,-124.21209284865941,-148.01294039803324
205,-170.30279011187804,-147.22620680428074
206,-142.3434552833171,-145.74250334839283
207,-103.13135504148246,-144.87776737222066
208,-235.2031355132221,-144.33851449283637
209,-167.84134211796163,-143.79109789282245
210,-26.622353078652537,-141.98164659888482
211,-76.66964093609243,-141.01393887140787
212,-35.06336311890077,-140.45313191773934
213,-145.09845494540866,-139.58841807541987
214,-63.75814595729335,-138.14241429782228
215,-64.65982153689156,-138.74667246575976
216,-80.0172063460313,-138.25613008006212
217,-198.30431293734856,-137.07968639689665
218,-23.315582577638267,-136.20831498563962
219,-47.452183147931976,-134.68535268232813
220,-99.44627706270632,-135.5511314632437
221,-67.97226066393888,-134.1378564015088
222,-105.70325674013282,-133.39875675788156
223,-165.06570369758805,-132.76033614668722
224,-225.44925079429453,-133.9296011543656
225,24.688532059393026,-133.45930503951914
226,3.955493447573218,-131.26796775541212
227,-127.74392684319278,-130.2638792583782
228,-145.92803091627383,-128.68871626990668
229,-200.9911068527956,-129.5287922718193
230,7.303230929253985,-128.0982189774674
231,-232.76383873523932,-129.63858240999951
232,-277.41868538584856,-132.24895869166298
233,-171.90553933904488,-131.78614203747577
234,42.14593132628576,-129.80672377810882
235,-28.2701825799967,-129.07912861632335
236,12.72531063721614,-127.4146767951547
237,40.31773709167197,-124.7948958423502
238,-63.643833038944926,-122.75060244411304
239,-195.2840981720533,-122.05560839018256
240,-35.91540908719291,-120.55593786544019
241,-43.31655816575682,-120.11465721168807
242,-21.130545771567554,-120.74145178165509
243,-117.06736308979208,-119.81911814674389
244,-70.9415914653404,-119.71854132135388
245,-51.36427510112791,-119.88718113111754
246,-138.46061668950608,-119.75176880899703
