Episode,Score,Average_Score
1,-346.09290698148095,-346.09290698148095
2,-118.37430083790949,-232.2336039096952
3,-184.0292752688315,-216.16549436274065
4,-204.14504981332882,-213.16038322538768
5,-220.61559173764482,-214.65142492783912
6,-146.5100286214725,-203.29452554344468
7,-160.67039569442704,-197.20536413644214
8,-147.29918160760752,-190.96709132033783
9,-77.25314517168388,-178.33220841493184
10,-189.4579156290008,-179.44477913633872
11,-128.2724746405318,-174.79275145490172
12,-300.35622661766297,-185.25637438513183
13,-316.2219412046637,-195.33064875586507
14,-164.2592542470975,-193.11126343381025
15,-169.19716680495438,-191.51699032521987
16,-302.20224471818835,-198.43481872478037
17,-50.878963276114064,-189.75506252191764
18,-237.46833948300684,-192.40580013086705
19,-220.23964065015443,-193.87073910556637
20,-193.59282679659242,-193.85684349011768
21,-302.4553222636157,-199.02819962218902
22,-191.47126722531385,-198.68470269505832
23,-197.0299276779723,-198.612755955185
24,-377.0632235289788,-206.0481921040931
25,-156.53319734917443,-204.06759231389634
26,-172.75525726282783,-202.86327173500908
27,-171.95228125522783,-201.71842023575792
28,-145.1752996622826,-199.69902307241952
29,-115.78547935952949,-196.80545259956125
30,-111.05007365147043,-193.94693996795823
31,-147.39206974108802,-192.44516996063982
32,-132.64808478914867,-190.57651104903073
33,-169.0505542307413,-189.92420932726438
34,-142.24169846305,-188.5217825371404
35,-175.30589398389827,-188.1441857213335
36,-139.138079595102,-186.78290499560484
37,-238.21469757347953,-188.1729534436555
38,-141.54443438607967,-186.94588715266667
39,-361.9315607791734,-191.43269929693608
40,-283.3293760068748,-193.73011621468456
41,-115.57835827536654,-191.82397577714022
42,-150.34914476483658,-190.8364798006568
43,-174.82645270898718,-190.4641535892226
44,-110.48466831736437,-188.64643801486218
45,-214.78451333909481,-189.22728413317847
46,-31.38172704112654,-185.79585897900344
47,-174.60818858386264,-185.5578234386813
48,-210.18954840099434,-186.07098437539616
49,-212.90460982877178,-186.61860938464875
50,-176.29474603807938,-186.41213211771736
51,-227.7111129366692,-187.22191605534388
52,-200.6964207915841,-187.48104114642544
53,-217.81933256438276,-188.05346173921708
54,-136.09350926564832,-187.09124039711398
55,-226.81188258663224,-187.81343389146886
56,-154.45020351548408,-187.21766192046906
57,-157.59846090904628,-186.6980268150055
58,-142.57987065754068,-185.93736895022164
59,-171.75139870743396,-185.69692877661507
60,-164.17459036749426,-185.33822313646306
61,-217.38769055423722,-185.86362424167245
62,-179.7694816040077,-185.7653316184843
63,23.30862140442109,-182.44669744351756
64,-249.0400169397322,-183.48721806064594
65,-9.395230596760626,-180.8088797919708
66,-291.27000564039247,-182.48253321391658
67,-269.6579833364758,-183.7836593351488
68,-108.92047924158851,-182.68273021612586
69,-219.6471856500701,-183.21844696154534
70,-303.18079157378213,-184.93219474172017
71,-1.151716921081558,-182.34373730762667
72,-110.55900794850075,-181.34672717763877
73,-222.5877940390293,-181.91167329902768
74,1.7206585199460989,-179.43015530147397
75,-71.50634452520956,-177.99117115779046
76,-134.84067489898368,-177.42340147017458
77,-191.7646277946825,-177.60965116270066
78,-201.71370133601505,-177.9186774469739
79,-274.6514485699652,-179.14314290422695
80,-321.9473607689831,-180.92819562753644
81,-140.25400097438228,-180.42604507626294
82,-243.84740595528388,-181.1994763064949
83,-153.58075575146165,-180.86672063715716
84,-219.0690667600221,-181.32151047195316
85,-158.18927840666743,-181.04936656530276
86,-179.74046389194854,-181.0341467667754
87,-142.49389566075158,-180.5911553747521
88,-219.1264801156098,-181.02905679226183
89,-250.88292698917707,-181.8139317382946
90,-161.54169937911038,-181.58868471208143
91,-264.3463067848507,-182.49810913046352
92,-295.7190734976699,-183.72877178662878
93,-2.767523411067387,-181.78295191162275
94,-167.57245999592004,-181.63177646571103
95,22.397078383767408,-179.48410430940072
96,-324.39461718489974,-180.99358881852052
97,-29.107759110606807,-179.42775552256268
98,-155.55902291177557,-179.18419702653424
99,-195.05615322286695,-179.3445198163962
100,-215.53366481054826,-179.7064112663377
101,-175.30534511007045,-177.99853564762358
102,-232.60594343585336,-179.140852073603
103,-192.55424344142017,-179.2261017553289
104,-370.90754421240115,-180.89372669931964
105,-117.30099418036379,-179.86058072374684
106,-123.65122997095817,-179.63199273724166
