Episode,Score,Average_Score
1,-355.309476936774,-355.309476936774
2,-483.1231850799179,-419.21633100834595
3,-206.5134648521274,-348.3153756229397
4,-272.2096169887467,-329.2889359643915
5,-80.26877018913638,-279.4849028093405
6,-180.71198667833272,-263.0227501208392
7,-114.33073152982199,-241.7810331792653
8,-112.91492520003463,-225.67276968186147
9,-131.11048710707803,-215.16584939577444
10,-154.18495425712217,-209.0677598819092
11,-109.20767936446711,-199.98957074395992
12,-120.2795128479275,-193.34706591929054
13,-176.43646858854657,-192.04625074000253
14,-105.52163129551845,-185.86592077968226
15,-239.75088777637933,-189.4582519127954
16,-134.35419718290865,-186.01424849217747
17,4.932627966506516,-174.78207928872547
18,-110.89208694964633,-171.23263526988774
19,-111.8187895379327,-168.1055907576796
20,-188.49747958732758,-169.125185199162
21,-158.06746859746357,-168.59862726574778
22,-20.543605064050624,-161.86885352930702
23,-107.6538640757784,-159.51168007480578
24,-168.21872286950918,-159.87447352458506
25,-152.5576256948459,-159.5817996113955
26,-159.77052456291767,-159.58905826337713
27,-106.56587932509615,-157.62523682121858
28,-151.75974155183005,-157.41575484731183
29,-141.75823492218487,-156.87584036713505
30,-148.98469723337786,-156.61280226267647
31,-114.64302799534974,-155.2589385766337
32,-152.16973703750227,-155.1624010285358
33,-138.11713725573696,-154.64587788390554
34,-111.8845043149082,-153.38819042599388
35,-136.7639469930571,-152.91321204219568
36,-164.96414295178647,-153.24796012301763
37,-136.16455004015756,-152.7862463369944
38,-125.38857740757122,-152.065255049378
39,-100.23649858095767,-150.73631257582875
40,-91.53543729055724,-149.25629069369694
41,-92.2976151800521,-147.86705470555927
42,-111.30869064781831,-146.99661746608925
43,-174.66794744374783,-147.64013676789526
44,-30.422914250645263,-144.97610898341233
45,-187.85076119559807,-145.928879032572
46,-119.62978742318795,-145.3571596497593
47,-136.73427412305912,-145.17369400025507
48,-207.18595830159268,-146.46561617319958
49,-134.31020804602664,-146.2175466195838
50,-90.0676227795734,-145.0945481427836
51,-111.5725177918128,-144.43725343001947
52,-152.59546937895684,-144.59414219826826
53,-126.28843509319867,-144.24875149817262
54,-119.15798511068101,-143.78410767618203
55,-158.00097603362107,-144.04259619177182
56,-144.67728334447858,-144.05392989092732
57,-166.88613609883203,-144.4544949121186
58,-119.82271176591509,-144.02980899580476
59,-126.5959142526234,-143.73431925439488
60,-174.422548130057,-144.2457897356559
61,-119.76058732324482,-143.8443929747967
62,-133.4531694861039,-143.6767925959468
63,-134.47417751852797,-143.5307193407497
64,-119.52764272829069,-143.15567126868007
