Episode,Score,Average_Score
1,-174.98839423065232,-174.98839423065232
2,-124.2808993202586,-149.63464677545545
3,-325.8197431449298,-208.3630122319469
4,-429.91025265847253,-263.7498223385783
5,-265.7901266135177,-264.1578831935662
6,-353.5022804711692,-279.04861607316667
7,-535.7752507735324,-315.7238496017904
8,-132.0491402953238,-292.76451093848203
9,-86.27862907320052,-269.821635175673
10,-64.52613449038046,-249.29208510714375
11,-148.1279309470849,-240.0953438198657
12,-285.2625037487518,-243.85927381393955
13,-127.99689570422686,-234.9467831901155
14,-88.45316165574813,-224.48295308051783
15,-124.47230859050774,-217.8155767811838
16,-314.77341463910716,-223.875441647304
17,-370.3450762796749,-232.49130250803168
18,-94.90450969784904,-224.84759179635486
19,-355.0662921611595,-231.70120760502877
20,-336.0352961733022,-236.91791203344246
21,-356.38715356662,-242.60692353502236
22,-207.90099708552987,-241.02938142368177
23,-118.07581042754127,-235.68357398906696
24,-99.47672608427366,-230.0082886597006
25,-145.06196435421566,-226.6104356874812
26,-368.689909010866,-232.07503081530373
27,-197.24978804494367,-230.7852070089941
28,-319.6304634975427,-233.9582518835851
29,-216.30267456898952,-233.34943887273698
30,-339.79284312596394,-236.89755234784454
31,-261.65875433388163,-237.69630079900705
32,-103.31186521735732,-233.49678718708046
33,-187.69887558546037,-232.10897168400106
34,-189.92072313478184,-230.86814084431813
35,-130.07971569061323,-227.98847155421225
36,-163.22519655729565,-226.18949169318682
37,-136.04639835843312,-223.7531918733286
38,-156.54578947479706,-221.9845760207357
39,-129.16928763348838,-219.6046968313191
40,-140.85587063459326,-217.63597617640093
41,-385.4438991051194,-221.72885234539407
42,-170.45468930008622,-220.5080389395534
43,-425.4398282898225,-225.2738945058387
44,-115.15701559280195,-222.77123816690607
45,-126.80453952820496,-220.6386448638238
46,-132.60048187883785,-218.72477175545455
47,-131.19166113153767,-216.86236514643505
48,-133.46504409265333,-215.12492095781462
49,-191.13522398546462,-214.63533530531765
50,-105.2996743779242,-212.4486220867698
51,-89.25671083148193,-210.03309441509748
52,-253.2888111641529,-210.86493512181008
53,-160.7859503388346,-209.92004861647095
54,-141.0966421817334,-208.64554108990174
55,-126.46033641577586,-207.15126464128124
56,-116.04411465560892,-205.52435124867998
57,-61.64411547121013,-203.00013658591735
58,-175.03794996302852,-202.5180299200055
59,-76.2927727706215,-200.3786187818803
60,-137.64619574801114,-199.33307839798252
61,-144.32169197244565,-198.4312523910065
62,-163.3626013190377,-197.8656289866199
63,-122.11310392246462,-196.6632079538555
64,-212.10736736694898,-196.90452294468508
65,-103.62975419355985,-195.46952650236008
66,11.646516305550279,-192.33140464163415
67,-262.75057782907123,-193.38243707726755
68,-126.44802224583476,-192.39810744739353
69,-146.81722577836888,-191.73751495943665
70,-178.23650316042645,-191.5446433623079
71,-92.39239009569798,-190.14813275291905
72,-141.98714989712786,-189.47923021325536
73,-77.48775915953635,-187.94510047279346
74,-139.56703873510057,-187.29134288174353
75,-536.1946612390801,-191.94338712650801
76,-242.18047308055304,-192.60440141537703
77,-155.7996565109282,-192.12641771531923
78,-177.9779658254748,-191.9450273064751
79,-102.31436220427877,-190.81046192543465
80,-13.642093870722164,-188.5958573247507
81,-111.19029360789963,-187.6402330813328
82,-203.0873128065898,-187.82861210237252
83,-129.35257209235266,-187.1240814998422
84,-287.372727701044,-188.3175177641422
85,-142.53351070318914,-187.77888238695454
86,-225.5581250793515,-188.21817590663355
87,-138.3925249495862,-187.64546727494334
88,-85.08382360368971,-186.47999405140638
89,-146.51497084228754,-186.03094884680954
90,-165.7332987399764,-185.80541940117806
91,-105.11198696596216,-184.91867838540645
92,-192.00199074695985,-184.99567091107554
93,-278.9544753935909,-186.00598063669398
94,-117.85055407321784,-185.28092290729532
95,-118.97319271767778,-184.58294680003615
96,-158.56451286858817,-184.31192144658357
97,-141.6926561501757,-183.87254757754843
98,-6.862623518267043,-182.06632386265778
99,-326.00409780166694,-183.52024077113262
100,-139.9849747546446,-183.08488811096774
101,-404.280284882997,-185.37780701749114
102,-108.97238459003293,-185.22472187018892
103,-152.0872132207196,-183.4873965709468
104,-164.94175967838473,-180.83771164114597
105,-135.08453884777725,-179.53065576348854
106,-309.81341852378836,-179.09376714401472
107,-170.4568796176132,-175.44058343245553
108,5.94159366003413,-174.06067609290196
109,-188.22335268349366,-175.0801233290049
110,-147.6431726642149,-175.91129371074328
111,-114.38914177985505,-175.57390581907094
112,-89.72122323660884,-173.61849301394952
113,-137.6937848357223,-173.71546190526445
114,-14.112250565942745,-172.97205279436642
115,-164.67829737551597,-173.37411268221652
116,-81.80960899815867,-171.04447462580703
117,-214.38040582429193,-169.4848279212532
118,-186.4356734668071,-170.40013955894275
119,-312.45686479092797,-169.97404528524046
120,-145.86454345732471,-168.0723377580807
121,-136.41552465122848,-165.87262146892672
122,-137.8291387921783,-165.17190288599326
123,-149.38816861978984,-165.48502646791573
124,-114.856950150171,-165.6388287085747
125,-130.6041779082272,-165.4942508441148
126,-198.41552383194016,-163.79150699232557
127,-97.97832013880999,-162.79879231326424
128,-129.87173362107276,-160.9012050144995
129,-222.91801407878265,-160.96735840959747
130,-96.53831891948703,-158.5348131675327
131,-204.39664293673604,-157.96219205356124
132,-96.63085862085266,-157.89538198759618
133,-171.09867055677398,-157.72937993730932
134,-184.15252925632137,-157.67169799852473
135,-77.70179847339898,-157.14791882635257
136,-117.16330917036109,-156.68729995248322
137,-117.47726765035783,-156.50160864540246
138,-110.22568217180132,-156.03840757237253
139,-128.44619003226433,-156.03117659636027
140,-128.3125406824941,-155.9057432968393
141,-115.98767590393595,-153.21118106482746
142,-133.8097097959122,-152.8447312697857
143,-127.24616207998828,-149.86279460768736
144,-114.97150040760765,-149.86093945583542
145,-142.51180864194882,-150.01801214697286
146,-122.31964991066387,-149.91520382729112
147,-233.2451737945896,-150.93573895392163
148,-155.0369023805907,-151.15145753680102
149,-129.60006844914165,-150.53610598143777
150,-101.39374045457491,-150.49704664220428
151,-140.74846161497524,-151.0119641500392
152,2.5518038517720214,-148.45355799987996
153,-184.78180302554756,-148.69351652674712
154,-129.97997998866546,-148.58234990481645
155,-205.57297490602517,-149.37347628971892
156,-166.19822513307957,-149.8750173944936
157,-147.74225605075958,-150.73599880028914
158,-183.89809998132552,-150.82460030047207
159,-203.62960005377357,-152.09796857330358
160,-119.60045396087219,-151.91751115543224
161,-253.62096577833162,-153.0105038934911
162,-114.39058816738918,-152.5207837619746
163,-150.44069951562992,-152.80405971790623
164,-126.44079583193556,-151.9473940025561
165,-128.46633585339293,-152.19575981915443
166,-175.84199974452372,-154.07064497965519
167,-123.17131176303744,-152.67485231899482
168,-121.85672127970447,-152.62893930933353
169,-124.18999377503116,-152.40266698930017
170,-130.3676846923307,-151.9239788046192
171,-166.19240475012697,-152.6619789511635
172,-102.99878357771522,-152.27209528796936
173,-141.60954692826516,-152.91331316565666
174,-122.65466871725272,-152.7441894654782
175,-105.2436837153464,-148.43467969024084
176,-254.07980772749946,-148.5536730367103
177,-172.90810632701093,-148.72475753487115
178,-110.63481977579787,-148.0513260743744
179,-131.30002172663546,-148.34118266959794
180,-130.2513353913965,-149.5072750848047
181,-91.13194800716715,-149.30669162879735
182,-193.66473223527117,-149.21246582308416
183,-112.24315664220242,-149.04137166858266
184,-346.11143757789256,-149.62875876735114
185,-166.26158656146058,-149.86603952593387
186,-69.01283966438896,-148.30058667178423
187,-117.56640212518886,-148.09232544354026
188,-129.01565448189677,-148.53164375232234
189,-149.19137104342263,-148.55840775433367
190,-257.99678633997246,-149.48104263033363
191,-215.57729091214225,-150.58569566979543
192,-170.39658974197482,-150.36964165974558
193,-125.09785896527308,-148.83107549546241
194,-103.60533495460925,-148.68862330427635
195,-63.57033729483565,-148.1345947500479
196,-111.21892045459944,-147.661138825908
197,-258.11189072518147,-148.8253311716581
198,-114.38213475500393,-149.90052628402546
199,-121.64054150983699,-147.85689072110716
200,-111.65612120181103,-147.57360218557884
201,-121.11622517199723,-144.74196158846883
202,-214.91882158865053,-145.801425958455
203,-136.06120401799058,-145.64116586642774
204,-84.95097167259199,-144.84125798636978
205,-171.95273836463383,-145.20993998153835
206,28.056687326706026,-141.83123892303342
207,-110.62025738918246,-141.2328727007491
208,-135.86022291063537,-142.6508908664558
209,-113.07715693694973,-141.89942890899036
210,-67.73262303328296,-141.10032341268104
211,-140.9051976007546,-141.36548397089004
212,-95.62593374285828,-141.42453107595253
213,-110.378568997082,-141.15137891756612
214,-111.83398260913503,-142.12859623799804
215,-122.25137284778819,-141.70432699272075
216,-209.31935245244355,-142.9794244272636
217,-142.4435217458427,-142.2600555864791
218,-111.72725260472619,-141.5129713778583
219,-118.29895420235066,-139.5713922719725
220,-124.62609041129176,-139.35900774151222
221,-111.66464507524435,-139.11149894575237
222,-118.09031041556176,-138.91411066198623
223,-297.770037133423,-140.39792934712256
224,-7.863292431838474,-139.32799276993921
225,-124.8985235875904,-139.27093622673286
226,-205.53430009177646,-139.34212398933118
227,-294.14675660502854,-141.3038083539934
228,-157.3996211410341,-141.57908722919302
229,-127.52659285185797,-140.62517301692375
230,-109.60274378544274,-140.75581726558332
231,-102.06762308693986,-139.73252706708536
232,-148.47050690042306,-140.25092354988107
233,-108.35408900747191,-139.62347773438805
234,-144.79157680675002,-139.22986820989235
235,-96.62510228570633,-139.4191012480154
236,-133.6335676803454,-139.58380383311524
237,-114.51810813662085,-139.55421223797785
238,-117.02120589979252,-139.62216747525778
239,-205.1399500445792,-140.3891050753809
240,-97.74036935203644,-140.08338336207638
241,-100.17788819047465,-139.92528548494175
242,-384.69116798946703,-142.43410006687728
243,-110.76455283026523,-142.26928397438004
244,-158.48563263862647,-142.70442529669023
245,-117.9768399424319,-142.45907560969508
246,-152.79016585562326,-142.7637807691447
247,-95.02055703916088,-141.3815346015904
248,-124.29299193560917,-141.07409549714058
249,-84.02709540226954,-140.61836576667184
250,-111.90298114077947,-140.72345817353388
251,-117.73353919750078,-140.49330894935915
252,-146.03595028003846,-141.97918649067725
253,-126.664158778527,-141.39801004820706
254,-106.21846109898641,-141.16039485931026
255,-153.25114068845693,-140.63717651713458
256,-118.54145449607127,-140.16060881076447
257,-124.29913959639653,-139.92617764622085
258,-78.74910760816387,-138.87468772248923
259,-180.5360696615159,-138.64375241856666
260,-205.54511060667824,-139.5031989850247
261,-159.6142302766374,-138.56313163000777
262,-102.8118781208918,-138.4473445295428
263,-140.04225806711548,-138.34336011505766
264,-118.79784238451707,-138.26693058058348
265,-230.08569964384313,-139.28312421848798
266,-24.477746193331953,-137.76948168297608
267,-71.9360117517202,-137.2571286828629
268,-165.2841613494009,-137.69140308355986
269,-110.06752920722379,-137.55017843788178
270,-129.50440027005214,-137.54154559365904
271,-162.28227987203485,-137.50244434487809
272,16.37171158319714,-136.30873939326898
273,-408.36764132646425,-138.97632033725097
274,-390.6182272753249,-141.65595592283168
275,-481.68074196412124,-145.42032650531942
276,-346.21251399397045,-146.34165356798414
277,-451.75744490365616,-149.1301469537506
278,-314.340166183431,-151.1672004178269
279,-648.4946388178332,-156.33914658873888
280,-414.2396265603187,-159.1790295004281
281,-330.1637115437556,-161.569347135794
282,-210.4728961201589,-161.73742877464284
283,-277.40923949794876,-163.38908960320032
284,-244.45251908722878,-162.3725004182937
285,-330.01672383218266,-164.0100517910009
286,-262.3838423722719,-165.94376181807976
287,-294.0571288339195,-167.70866908516706
288,-210.57514228876528,-168.52426396323574
289,-405.5993221300039,-171.08834347410158
290,-274.10160426644757,-171.24939165336633
291,-311.0131164544416,-172.2037499087893
292,-235.2789972805917,-172.85257398417548
293,-444.5489528521091,-176.0470849230438
294,-303.3182300600846,-178.04421387409857
295,-189.0189755170997,-179.29870025632124
296,-210.55013555267806,-180.29201240730205
297,-231.68821274905451,-180.0277756275408
298,-500.5163833789881,-183.8891181137806
299,-218.12677687928414,-184.85398046747505
300,-355.64889778989374,-187.2939082333559
301,-291.7817235289226,-189.00056321692514
302,-266.2089567022309,-189.51346456806095
303,-294.5435773410637,-191.09828830129166
304,-256.23264464005103,-192.81110503096625
305,-276.7470008608482,-193.8590476559284
306,-329.23584766760143,-197.43197300587147
307,-215.23768084538565,-198.47814724043346
308,-171.96675190678792,-198.839212530395
309,-254.22525747531364,-200.2506935357787
310,-416.3142917446672,-203.7365102228925
311,-197.2744124133802,-204.3002023710188
312,-220.79103592039849,-205.5518533927942
313,-195.24977891457684,-206.40056549196916
314,-191.43048205895377,-207.1965304864673
315,-328.0382425724857,-209.2543991837143
316,-310.0913758091754,-210.26211941728158
317,-152.51503886116143,-210.3628345884348
318,-396.6582815940749,-213.21214487832825
319,-255.54132736749372,-214.5845686099797
320,-415.690508129674,-217.49521278716355
321,-336.16554255881005,-219.7402217619992
322,-218.406319318259,-220.74338185102616
323,-269.02542608041693,-220.45593574049613
324,-237.67856314938345,-222.75408844767156
325,-360.6912822147008,-225.11201603394272
326,-197.75812501716223,-225.03425428319653
327,-449.32730249358417,-226.58605974208206
328,-193.3378804297916,-226.94544233496964
329,-387.3325777349021,-229.54350218380006
330,-478.2510603120031,-233.2299853490657
331,-298.8389051369076,-235.19769816956534
332,-192.0124186441513,-235.63311728700265
333,-170.78117204487287,-236.25738811737665
334,-120.52625432773448,-236.01473489258652
335,-312.0400332326317,-238.16888420205575
336,-331.2263817421,-240.14481234267333
337,-307.5827735458653,-242.07545899676578
338,-224.71820730345277,-243.15242901080236
339,-351.3951599811762,-244.61498111016837
340,-294.8243277295275,-246.58582069394325
341,-256.65672245309884,-248.1506090365695
342,-298.95973665091844,-247.29329472318398
343,-34.134765679814876,-246.52699685167946
344,-225.63563819769408,-247.19849690727017
345,-343.3813941726131,-249.45254244957198
346,-232.22982057679883,-250.24693899678377
347,-302.16940033840956,-252.31842742977625
348,-157.42037924501204,-252.6497013028703
349,-300.76721591454475,-254.817102507993
350,-307.7494437133736,-256.77556713371894
351,-202.72661185222722,-257.6254978602662
352,-267.92086227044126,-258.84434698017026
353,-249.14102092942974,-260.06911560167924
354,-274.0539975625404,-261.7474709663148
355,-251.9790217593221,-262.73474977702347
356,-170.9632218160482,-263.2589674502232
357,-292.6800942465102,-264.9427769967243
358,-291.4422635876456,-267.0697085565191
359,-248.27338321735934,-267.7470816920776
360,-229.78032220244754,-267.9894338080353
361,-222.04298811285614,-268.61372138639746
362,-330.7861217440091,-270.89346382262863
363,-44.63534927548318,-269.9393947347123
364,-261.9926366386808,-271.37134267725395
365,-375.5157820245315,-272.8256435010608
366,-178.4118273835928,-274.3649843129635
367,-373.30651893558013,-277.37868938480204
368,-297.279961032051,-278.6986473816285
369,-443.00491266037153,-282.02802121616
370,-273.2565788535469,-283.46554300199494
