Episode,Score,Average_Score
1,-359.9626261383806,-359.9626261383806
2,-144.11528401926955,-252.03895507882507
3,-80.48860207509293,-194.85550407758103
4,-126.79874201494069,-177.84131356192094
5,-117.2122746707131,-165.71550578367936
6,-114.65822450774893,-157.20595890435763
7,-116.94268032478902,-151.45406196441925
8,-150.67250359005158,-151.3563671676233
9,-106.41484088810137,-146.36286424767638
10,-78.74571955520237,-139.601149778429
11,-268.9616063719288,-151.36119128692897
12,-114.73455319199314,-148.30897144568434
13,-247.9706895426897,-155.9752574531463
14,-171.15887745706647,-157.0598017391406
15,-62.91395126569247,-150.7834117075774
16,-131.8570209189259,-149.60051228328666
17,-117.08434504736334,-147.6877965635265
18,-130.12644501197946,-146.71216592177385
19,-326.2764735740245,-156.16291895610286
20,-321.8314522333078,-164.4463456199631
21,-362.30641772556675,-173.86825381546802
22,-348.80685601701214,-181.82000846099277
23,-80.03974952841511,-177.39477981175025
24,-129.3780531757358,-175.394082868583
25,-139.999722629689,-173.97830845902726
26,-108.03045207260323,-171.4418524441648
27,-134.71511104257533,-170.08160276262444
28,-182.33480800023477,-170.51921723539627
29,-145.11843887304772,-169.64332832634977
30,-143.17188778917844,-168.7609469751107
31,-97.04680133711176,-166.44758743840106
32,-376.401595578853,-173.00865019279013
33,-215.89615998777663,-174.30827170172913
34,-55.05895274428891,-170.80093879121617
35,-112.41963741252414,-169.1329016089678
36,-146.4869595217654,-168.50384766210107
37,-119.06019098907284,-167.1675326168841
38,-134.81570663879208,-166.31616877535535
39,-145.0544353777408,-165.77099612413446
40,-261.92265058032365,-168.1747874855392
41,-352.0298991793967,-172.65905850246259
42,-157.31888751837047,-172.29381633617467
43,-94.95028986264855,-170.49512967399966
44,-106.26925764747199,-169.03545076430584
45,-78.13821124087846,-167.01551210822967
46,-97.33441524293302,-165.50070565463625
47,-220.8017486799174,-166.67732359134436
48,-81.96129893301425,-164.9124064109625
49,-104.22802844051103,-163.67394971768798
50,-231.10501568273162,-165.02257103698884
51,-44.774866408188444,-162.66477290701238
52,-142.57499437113952,-162.27843101209174
53,-96.94978982608825,-161.0458151406577
54,-95.32361076985867,-159.82873728193923
55,-383.2571959194719,-163.89107289353075
56,-316.8308990112648,-166.62214121706168
57,-110.85432060285348,-165.64375839926856
58,-168.39594386124537,-165.69120987275093
59,-111.80697747499637,-164.7779177982127
60,-101.4185421218137,-163.72192820360607
61,-97.1337835266286,-162.63031927447528
62,-157.90794379652658,-162.55415192805677
63,-157.80304382984184,-162.47873751379936
64,-129.28599476127079,-161.9601009082911
65,-103.92307403359261,-161.0672235717573
66,-89.5495641988092,-159.98362267216717
67,-197.8146465308991,-160.5482648193124
68,-144.2120304416512,-160.30802607846445
69,-147.4357656966833,-160.1214715801778
70,-179.46954542098223,-160.3978726350464
71,-125.84996210852827,-159.91128234594052
72,-132.55015220379806,-159.53126664952185
73,-137.09675501587327,-159.22394457234859
74,-143.23846566049178,-159.00792458705322
75,-107.78140075416499,-158.3249042692814
76,-64.58927049122391,-157.09154066693853
77,-317.14469682090794,-159.17015308452255
78,-30.657871825812038,-157.52255973505189
79,-112.7536887103032,-156.95586516511835
80,-159.08291672653309,-156.98245330963604
81,-128.09086183509112,-156.6257669951355
82,-66.75770734973045,-155.52981504824032
83,-239.0981366106395,-156.53666229598005
84,-89.26467477000894,-155.73580530162326
85,-102.43650174074232,-155.10875467149523
86,-114.39761368442296,-154.63536931118045
87,-139.68340508066584,-154.46350765335845
88,-88.09549697723764,-153.70932571385708
89,-83.91919654597916,-152.92516695916183
90,-175.72912274287864,-153.17854424564757
91,-149.477577768242,-153.1378742843574
92,-178.61405148396113,-153.41478925391831
93,-93.77635438301893,-152.77351576068284
94,-186.49311797045726,-153.13223493312725
95,-133.7903486333861,-152.92863612997206
96,-141.8924629193444,-152.81367599236137
97,-117.02223214380723,-152.44469203515976
98,-98.81986449700409,-151.8974999174235
99,-129.86260428616924,-151.6749252140775
100,-137.95589617640422,-151.53773492370075
101,-131.23429911073163,-149.25045165342428
102,-144.59048564015143,-149.2552036696331
103,-129.3093085882,-149.74341073476415
104,-142.55990444256847,-149.90102235904044
105,-135.3241147783084,-150.0821407601164
106,-109.62635331144077,-150.03182204815332
107,-138.31388639452555,-150.2455341088507
108,-313.8970759983644,-151.8777798329338
109,-126.96487781477255,-152.08328020220054
110,-122.75604786252106,-152.5233834852737
111,-128.73049046832924,-151.12107232623774
112,-160.40992717913866,-151.5778260661092
113,-143.73019550212246,-150.5354211257035
114,-131.67843711918155,-150.14061672232464
115,-188.97699465978621,-151.40124715626558
116,-121.00013316828787,-151.29267827875918
117,-99.26193989076091,-151.11445422719316
118,-101.51344793946043,-150.82832425646797
119,-23.261674134516767,-147.7981762620729
120,-119.72869701459717,-145.77714870988584
121,-118.60429197930996,-143.34012745242325
122,-233.09778641180984,-142.18303675637125
123,-100.70573894124247,-142.38969665049953
124,-116.44302039746373,-142.2603463227168
125,-175.49693959546337,-142.6153184923745
126,-159.9445954959,-143.13445992660746
127,-168.93500551247203,-143.47665887130646
128,-180.34502114037318,-143.45676100270782
129,-61.10668815456381,-142.61664349552296
130,-170.72366496300188,-142.8921612672612
131,-337.07292793985346,-145.2924225332886
132,-150.9417742165076,-143.0378243196652
133,-94.93065701378553,-141.82816928992526
134,-98.53586027015288,-142.2629383651839
