Episode,Score,Average_Score
1,-241.03294442939395,-241.03294442939395
2,-97.99439119909898,-169.51366781424647
3,-112.69836193200314,-150.57523252016537
4,-174.09394536103315,-156.45491073038232
5,-127.64825584235423,-150.6935797527767
6,-108.09520511412009,-143.59385064633395
7,-128.7105531455518,-141.46766528907935
8,-351.249533277184,-167.69039878759241
9,-228.04400224061277,-174.3963547268169
10,-38.794628999995126,-160.83618215413475
11,-81.63884042637378,-153.63642381524735
12,-339.86022766744975,-169.15507413626423
13,-216.18222774476882,-172.77254749076457
14,-65.59422578771796,-165.1169530834041
15,-98.30813839517388,-160.66303210418877
16,-197.0508052166853,-162.9372679237198
17,-334.1213549331993,-173.00692010074798
18,-112.50085880428736,-169.64547225094464
19,-185.56150779472722,-170.48315833219635
20,-175.5309496527273,-170.7355478982229
21,-48.6445403165263,-164.9216903943326
22,-91.47035626005577,-161.58299338822908
23,-188.59713678858836,-162.75752136215775
24,-244.57529977668304,-166.16659546276298
25,-80.6792669104498,-162.74710232067045
26,-191.68025926525556,-163.85991604930834
27,-88.22921664215242,-161.05877903422848
28,-171.21233208418514,-161.42140592886977
29,-31.98264576514866,-156.95800040598286
30,-362.576677822539,-163.81195631986805
31,-39.29096008128516,-159.79514998959118
32,-172.75757030888218,-160.20022562456904
33,-217.2856693132856,-161.93008755453013
34,-413.64985067006745,-169.33360999910477
35,-196.50148103907148,-170.10983488596094
36,-171.2745814049745,-170.14218895593356
37,-144.93165844071876,-169.46082326633316
38,-13.701754207030376,-165.36190039635153
39,-123.34204558620874,-164.28446822173248
40,-196.0872391606112,-165.07953749520442
41,-173.38822109257697,-165.28218831465253
42,-71.32826698941307,-163.04519018786112
43,-255.73945803309044,-165.20087083542458
44,-68.4280015955628,-163.00148744360956
45,-344.8592347800035,-167.04277071775164
46,-300.501327262688,-169.9440436861198
47,-185.85827844272728,-170.2826444256221
48,-379.28647609115336,-174.636890918654
49,-220.68120537725653,-175.57657080556427
50,-279.11155075677505,-177.64727040458848
51,-58.23596407622337,-175.30587224128723
52,-72.58622656272351,-173.3304944397764
53,-206.81872980464067,-173.96234793722667
54,-281.1831703128303,-175.94791872196006
55,-215.35662610821646,-176.66444067443746
56,-236.64119149698917,-177.73545408198302
57,23.657563593938534,-174.20224324556332
58,-248.06174327144825,-175.47568290118204
59,-192.7289421105529,-175.76811102337476
60,-303.7244983816026,-177.9007174793452
61,-1.0879604985810403,-175.00214769277528
62,-60.34914711581591,-173.1529057479856
63,-245.6827889247301,-174.30417373491807
64,-108.08552558033004,-173.26950735750265
65,-232.9589321111007,-174.1878061998657
66,-185.99006714696276,-174.36662833542775
67,-189.0872178961221,-174.5863386273784
68,-14.713821379959711,-172.2352721972693
69,-174.84160529291313,-172.27304514068442
70,-286.61831971395964,-173.9065490631598
71,-103.62960230180458,-172.9167329115914
72,-257.8703211467879,-174.0966438593025
73,-105.6986977701206,-173.15968569369727
74,-192.34705100828165,-173.41897441416464
75,-156.73942612266632,-173.19658043694463
76,-202.33372844196413,-173.5799639633265
77,-314.24434349312816,-175.40677408709016
78,-267.71014548326445,-176.59015064345135
79,-245.39121282048637,-177.46105016467965
80,-269.0994156322688,-178.6065297330245
81,-279.4597005172543,-179.85163060690388
82,-241.01551115245994,-180.59753158916678
83,-409.1751922415011,-183.3514793078696
84,-140.6120046478465,-182.8426760381074
85,-194.44152946372554,-182.97913313723234
86,-63.411917540811274,-181.58881667680882
87,-221.05161926380686,-182.04241210884328
88,-91.48359232819894,-181.01333461133598
89,-26.468755683833948,-179.27687866833034
90,-107.38476721007223,-178.47807742990526
91,-283.9506214200439,-179.63711637485184
92,-244.4791705283865,-180.3419213113033
93,-241.98293785502187,-181.00472794080562
94,-286.0347406993824,-182.1220685020671
95,-104.45076108435687,-181.30447579240698
96,-101.2087959499547,-180.47014579404808
97,-215.95806157457832,-180.8360005959092
98,-73.8941108280716,-179.744756822768
99,-140.22531343028393,-179.34557052587425
100,-109.23022090077997,-178.6444170296233
101,7.543150615438492,-176.15865607917502
102,-83.30763889790491,-176.01178855616308
103,-126.79799754326825,-176.1527849122757
104,-120.73514785403532,-175.61919693720574
105,-281.9626951657677,-177.1623413304399
106,-120.60037573145003,-177.28739303661317
107,-323.15449826038787,-179.23183248776152
108,-61.31793805759193,-176.33251653556562
109,-138.2162883040665,-175.43423939620013
110,-112.49103870621293,-176.17120349326234
111,-186.15552415049115,-177.21637033050345
112,-244.370303155764,-176.26147108538663
113,-164.067042952387,-175.74031923746276
114,-183.59849790485123,-176.9203619586341
115,-66.90404065901656,-176.60632098127255
116,-63.87089192553462,-175.27452184836108
117,-130.46052503366167,-173.2379135493657
118,-173.53865769099266,-173.84829153823273
119,-100.44484212452977,-172.99712488153074
120,-138.80808484203013,-172.62989623342375
121,-82.84826052958569,-172.97193343555438
122,-103.45042376568917,-173.0917341106107
123,-125.67962008423045,-172.46255894356713
124,-15.871127618599147,-170.1755172219863
125,-124.77601591553038,-170.61648471203708
126,-67.21270650013628,-169.37180918438588
127,-62.78983530243101,-169.11741537098874
128,-49.20595396960916,-167.89735158984294
129,-134.54210209920626,-168.92294615318355
130,-60.03140259793441,-165.89749340093746
131,-100.5094915703738,-166.5096787158284
132,-60.34520100901248,-165.38555502282964
133,-64.09054708102137,-163.85360380050705
134,-136.93784099477887,-161.08648370375414
135,-35.37017027114204,-159.47517059607486
136,-96.1024252500261,-158.72344903452537
137,-43.37098351309068,-157.7078422852491
138,-64.06704783306957,-158.2114952215095
139,-80.53982667323298,-157.78347303237973
140,-66.86851943898971,-156.4912858351635
141,-70.04378146667118,-155.45784143890444
142,-42.983931350354624,-155.17439808251387
143,-71.8347601639247,-153.3353511038222
144,-28.272649744580104,-152.9337975853124
145,-33.969444065719436,-149.82489967816954
146,-122.09884030652228,-148.0408748086079
147,-57.961602552070076,-146.76190804970128
148,-31.051612709222322,-143.27955941588198
149,-43.64807035652361,-141.50922806567465
150,-85.45690738293858,-139.5726816319363
151,-71.09931530517491,-139.70131514422582
152,-99.57785071156079,-139.9712313857142
153,-79.5862081686077,-138.69890616935388
154,-5.345314654451289,-135.94052761277007
155,-40.02100930532044,-134.18717144474113
156,-91.00909947238209,-132.73085052449505
157,-84.38501350976956,-133.8112762955321
158,192.98604843207846,-129.40079837849686
159,-43.89519287851758,-127.91246088617649
160,-121.87117941476102,-126.09392769650809
161,155.23574329371178,-124.53069065858516
162,-74.48199255316852,-124.67201911295867
163,222.8579121173766,-119.9866121025376
164,14.968826993657323,-118.75606857679773
165,-29.940052527798954,-116.72587978096473
166,-50.297665601906786,-115.36895576551416
167,-98.46839549090977,-114.46276754146206
168,-79.26347080642364,-115.10826403572669
169,250.10331126075917,-110.85881487018997
170,223.60561332339034,-105.75657553981648
171,170.268662876566,-103.01759288803277
172,146.23210532115394,-98.97656862335333
173,195.2111214809699,-95.96747043084243
174,234.98080027760304,-91.69419191798357
175,249.5449392638675,-87.63134826411824
176,179.28544793530747,-83.81515650034551
177,224.18350726973495,-78.4308779927169
178,257.4479865476236,-73.17929667240801
179,-42.00180555459308,-71.14540259974908
180,-72.57337089154478,-69.18014215234184
181,-52.777189766994454,-66.91331704483925
182,242.30999121081464,-62.08006202120649
183,243.4178433411576,-55.5541316653799
184,-45.23936994590356,-54.60040531836047
185,-42.274634317617625,-53.07873636689939
