Episode,Score,Average_Score
193,-140.10414141297665,-146.91339721899246
194,-120.36446110816982,-146.36087751659048
195,-157.20195826196624,-146.57387594651559
196,-112.52827794074659,-146.60145661258133
197,-94.10578966217946,-147.6506224337552
198,-116.81901091438417,-148.9001404451392
199,-123.76481373167309,-148.5702559774252
200,-132.02078005547153,-148.396202050096
201,-86.72052748293302,-147.55970422475121
202,-124.30372636083823,-147.07840380700083
203,-135.80872665216515,-147.25309777762132
204,-200.62398376284233,-147.2418433435204
205,-140.42734707776597,-147.0569555482699
206,12.893560973265437,-147.08094839140432
207,-152.90750218406617,-146.86536404295404
208,-157.92634722864187,-146.8829731132688
209,-114.40567920205184,-146.75792342523394
210,-122.09795151102549,-146.10847757106723
211,-129.14547527464498,-145.0373804703685
212,-139.63775216997237,-144.06991151625434
213,-126.61796575922878,-143.92384765561593
214,-162.51403284660216,-144.00161307580285
215,-148.41879312911186,-144.37238961199134
216,-142.50446817063883,-144.5534185652179
217,-45.94411667332385,-143.20750816499034
218,-53.95225853657412,-142.39490494641757
219,-141.38739314544603,-142.27267423088605
220,-163.98281809823717,-142.39599140919697
221,-152.85808221842314,-142.71326123680387
222,-167.80615259819047,-142.7034427729041
223,-166.75653471843881,-142.85130217558722
224,-121.40867707370748,-142.45796085012043
225,-141.15068062427824,-142.5929865037489
226,-148.94674739940822,-143.0842602096306
227,-146.53123013170617,-143.11091733793404
228,-141.31072493144222,-143.3458858380858
229,-187.92276943448508,-143.10170512416772
230,-113.52156936662168,-142.60664990256825
231,-31.095663424803917,-142.0044409403916
232,-149.6272171146843,-142.19750209085134
233,-124.27560539662632,-141.8731539129447
234,-110.22964869452366,-141.5040694845946
235,-145.01000220947572,-141.5562654555841
236,-130.1449923811447,-141.38506781062569
237,-174.55706058209347,-141.8276454085591
238,-141.05129985877272,-141.85922714707297
239,-192.50011835697882,-142.29458075023464
240,-137.86838623031872,-142.21284378640738
241,-138.72767379943366,-142.1676872545489
242,-177.18528620730876,-142.37184004236306
243,-148.44699905642426,-142.43810287933763
244,-129.91766830509877,-143.23881435522023
245,-102.75262959706544,-142.87470235807513
246,-98.32730668518195,-142.55802042329026
247,-107.48235431633569,-142.4413871761045
248,-156.72222517207382,-140.84860693067648
249,-150.77718173549385,-140.58622981765228
250,-131.02859694749267,-140.25819506272973
251,-13.169400947782123,-139.28326833678827
252,-146.37970689419723,-139.71342148670615
253,-109.17828976292061,-139.25043594799922
254,-157.06328155295412,-139.3669872468865
255,-94.26597422660967,-138.93040215822134
256,-152.43712145029332,-139.37887182892865
257,-159.51874846527494,-139.7432512299033
258,-158.21425003466572,-140.33267529804075
259,-128.63897107158004,-140.25626834690024
260,-118.72671285944811,-139.17947532443554
261,-117.04170151881927,-138.33817871567695
262,-140.97428510104174,-138.24643653976406
263,-147.71972578292747,-138.03696600049943
264,-149.6560134310766,-138.21169555377762
265,-153.82233118591057,-138.151204083896
266,-121.06478569847377,-137.91979819535263
267,-132.15316053580713,-137.96426411542055
268,-140.17267803126526,-137.724315255132
269,-137.92322157213593,-134.86286052899365
270,-127.04466804879542,-134.67964300206145
271,-115.95717498405216,-134.7997474428644
272,-143.4109111080167,-134.75374824612965
273,-151.5264999355109,-134.6570425357257
274,-144.46559887404663,-134.62235504278212
275,-139.4427977003495,-134.47860192962145
276,-131.89832466588172,-133.76383255709274
277,-133.0435696516156,-133.50343753491327
278,-148.29068288314798,-134.02887098100499
279,-132.62293329256906,-133.82954142167426
280,-132.79467247392483,-133.67014617358646
281,-155.65219262123412,-134.21597090554414
282,-32.61376280470127,-133.51290342417678
283,-148.44634060750593,-133.0166825308462
284,-121.47424199936927,-132.85270801708663
285,31.054295826394252,-130.99975038296262
286,-135.4475843091528,-130.83763638566003
287,-422.15203876960413,-133.80885033171833
288,-165.59523327262875,-133.81286416395022
289,-130.71941827096748,-133.59615329266936
290,-136.90222970083084,-133.3053168790759
291,-121.40029989297723,-132.96435243544585
292,-205.21515250540722,-133.62466014617524
293,-140.42757399343301,-133.6278944719798
294,-141.63895749736827,-133.8406394358718
295,-158.23731823063287,-133.85099303555845
296,25.48878454075026,-132.4708224107435
297,-106.45752183591759,-132.59433973248088
298,-156.3929751268381,-132.9900793746054
299,-155.6030330116926,-133.3084615674056
300,-134.88199114147503,-133.33707367826565
301,-131.22489596973674,-133.78211736313366
302,-270.63323096727413,-135.24541240919802
303,-156.4850639066417,-135.4521757817428
304,-228.47725012270217,-135.7307084453414
305,-113.79330984109701,-135.46436807297468
306,-129.3016375111858,-136.88632005781923
307,-171.0226448647034,-137.06747148462557
308,-125.87156381733195,-136.74692365051249
309,-120.43160520129857,-136.80718291050493
310,-135.56050313492892,-136.941808426744
311,-102.28145981709497,-136.6731682721685
312,-179.6240115828299,-137.07303086629707
313,-144.29049468643677,-137.24975615556914
314,-445.01593506113875,-140.0747751777145
315,-165.14262879896498,-140.24201353441305
316,-124.65829226026528,-140.06355177530932
317,-157.98987852197473,-141.1840093937958
318,-137.98746449623508,-142.0243614533924
319,-171.3584937901036,-142.324072459839
320,-145.3611929262389,-142.13785620811902
321,-126.42615617213912,-141.87353694765616
322,-123.03373253287286,-141.42581274700302
323,-142.40716042415158,-141.18231900406013
324,-177.41756910956497,-141.7424079244187
325,-170.26849645741007,-142.03358608275002
326,-112.6313190793143,-141.67043179954908
327,-111.7010163284189,-141.32212966151621
328,-217.9937575943207,-142.088959988145
329,-115.00327816765231,-141.35976507547667
330,-347.3076875631609,-143.69762625744207
331,-121.41702034719765,-144.600839826666
332,-152.52397824351146,-144.62980743795427
333,-176.6139782282791,-145.1531911662708
334,-151.28926555951375,-145.5637873349207
335,-106.36361919338606,-145.17732350475978
336,-147.33266755173017,-145.34920025646568
337,-147.48115387211482,-145.0784411893659
338,-141.0226699675113,-145.07815489045328
339,-141.93964943006628,-144.57255020118416
340,-160.60553858120565,-144.799921724693
341,-133.52298399928577,-144.74787482669151
342,-166.40221583893947,-144.64004412300784
343,-160.37339578614137,-144.759308090305
344,-156.29008072502276,-145.02303221450427
345,-135.43640624046918,-145.34986998093828
346,-126.13365314135022,-145.62793344549996
347,-118.01248765393638,-145.73323477887598
348,-144.9138366141495,-145.61515089329671
349,-112.24814948998818,-145.22986057084165
350,-147.28353649789528,-145.39240996634567
351,-146.90407648757196,-146.72975672174357
352,-134.2922896546092,-146.6088825493477
353,-7.6660557314796876,-145.5937602090333
354,-132.6780605213436,-145.3499079987172
355,-169.6198094484184,-146.1034463509353
356,-90.62551515339126,-145.4853302879663
357,-154.02749085938126,-145.43041771190735
358,-118.20022261678551,-145.03027743772856
359,-125.87045235872678,-145.00259225060003
360,-135.705088860895,-145.1723760106145
361,-125.08088859932877,-145.25276788141957
362,-130.8612758992292,-145.15163778940143
363,-143.45671252077506,-145.10900765677994
364,-144.72999610675004,-145.05974748353665
365,-140.61117267324389,-144.92763589841
366,-145.59833180695122,-145.17297135949477
367,-120.65479746932184,-145.05798772882991
368,-87.48969354580537,-144.5311578839753
369,-130.29836785519734,-144.45490934680592
370,-142.88938669995485,-144.61335653331753
371,-135.01861533783068,-144.8039709368553
372,-157.0060581579614,-144.93992240735474
373,-145.98638306757334,-144.88452123867538
374,-131.57363325427477,-144.75560158247765
375,-135.69298526139886,-144.71810345808817
376,-120.32140738461342,-144.60233428527548
377,-145.51847204787106,-144.72708330923805
378,-146.42730876537053,-144.70844956806025
379,-157.2585119086117,-144.95480535422067
380,-121.06927729331369,-144.83755140241456
381,-151.81594876018966,-144.79918896380414
382,-154.56535860386603,-146.01870492179577
383,-120.66102050063337,-145.74085172072702
384,-200.7094843173536,-146.5332041439069
385,-140.42805753467835,-148.2480276775176
386,-195.9652982285342,-148.8532048167114
387,-114.0546948988573,-145.77223137800394
388,-123.89038503129268,-145.35518289559056
389,-223.76546742429798,-146.28564338712388
390,-151.9312622343756,-146.43593371245933
391,-17.178365279713063,-145.3937143663267
392,-151.04470238787204,-144.85200986515133
393,-164.42619293411565,-145.09199605455817
394,-140.03994503325492,-145.07600592991702
395,-133.11017097054196,-144.8247344573161
396,-174.33434845578398,-146.82296578728148
397,-133.1406170870095,-147.0897967397924
398,-132.44785841006603,-146.85034557262466
399,-176.3739013814531,-147.0580542563223
400,-136.2510763520478,-147.071745108428
401,-164.67609659227693,-147.40625711465339
402,-132.56121033337135,-146.0255369083144
403,-127.5138143961413,-145.73582441320937
404,-144.79835048776314,-144.89903541685996
405,-141.8533107537213,-145.17963542598625
406,-128.46216140019064,-145.17124066487625
407,-133.21599211130865,-144.79317413734233
408,21.317916430138496,-143.32127933486763
409,11.282149140508864,-142.00414179144954
410,-140.83801643892437,-142.0569169244895
411,-169.0649017998254,-142.72475134431681
412,-174.11776661426626,-142.66968889463118
413,-141.1445582639176,-142.638229530406
414,-182.631020335127,-140.01438038314586
415,-139.21180550691682,-139.75507215022537
416,-147.25536285747432,-139.98104285619746
417,-139.65793803775762,-139.79772345135532
418,-126.39759662685773,-139.68182477266154
419,-109.70760207337952,-139.0653158554943
420,-120.51275617227483,-138.81683148795463
421,-140.11152421964158,-138.95368516842967
422,-145.23981207169012,-139.17574596381786
423,-127.35190058675175,-139.02519336544384
424,-174.6899667720789,-138.99791734206897
425,-160.31278331955332,-138.8983602106904
426,-194.8813341675722,-139.720860361573
427,-131.51372183681167,-139.91898741665693
428,-177.98179003761072,-139.51886774108982
429,-147.76546540977475,-139.84648961351107
430,-216.84340673307742,-138.5418468052102
431,-117.92680423568231,-138.50694464409509
432,-89.15899563890571,-137.873294818049
433,-121.9717452712659,-137.32687248847887
434,-143.90644228638214,-137.25304425574757
435,-120.9856499602439,-137.39926456341615
436,-129.90219603687206,-137.22495984826756
437,-129.52104614577215,-137.04535877100415
438,-124.58689048143023,-136.88100097614333
439,-155.71573538125747,-137.01876183565523
440,-140.06389836133707,-136.81334543345653
441,-159.52597143988982,-137.07337530786256
442,-142.02718411178574,-136.82962499059104
443,-179.74182048189235,-137.02330923754855
444,-163.5607747390962,-137.0960161776893
445,-185.68981048736862,-137.59855022015827
446,-161.43130793279855,-137.95152676807277
447,-126.00436612446131,-138.031445552778
448,-115.00914818029976,-137.73239866843952
449,-171.89268665275947,-138.32884404006722
450,-145.3309709233641,-138.3093183843219
451,-163.67221445010608,-138.47699976394722
452,-54.697621879325425,-137.6810530861944
453,-122.99484513185382,-138.83434098019814
454,-154.37065734852627,-139.05126694847002
455,-154.48390633943933,-138.8999079173802
456,-142.94345016259376,-139.42308726747223
457,-158.64473241693094,-139.4692596830477
458,-114.9280569710676,-139.43653802659054
459,-134.10595319672353,-139.51889303497052
460,-104.49739088399687,-139.20681605520153
461,-141.53975756023698,-139.37140474481058
462,-188.758773704368,-139.950379722862
463,-120.67650677457671,-139.7225776654
464,-151.24995059571674,-139.78777721028968
465,-158.92984024978807,-139.9709638860551
466,-87.72947683444097,-139.39227533633002
467,-169.2290362391672,-139.87801772402847
468,-146.80625792273707,-140.47118336779778
469,-143.67413344276292,-140.60494102367343
470,-104.23484363004255,-140.21839559297428
471,-145.15000586792232,-140.31970949827522
472,-126.92498242817035,-140.0188987409773
473,-107.29114613913133,-139.6319463716929
474,-113.28085355632473,-139.44901857471342
475,-164.8743538838118,-139.74083226093754
476,-103.31406134774566,-139.57075880056885
477,-144.93702676561077,-139.56494434774626
478,-145.0665305142591,-139.55133656523515
479,-151.79454481287166,-139.49669689427776
480,-163.37280829341682,-139.9197322042788
481,-112.89032482815952,-139.5304759649585
482,-142.9401832932575,-139.41422421185243
483,-167.45139415193586,-139.88212794836542
484,-150.4404252030702,-139.3794373572226
485,-186.34402111675297,-139.83859699304332
486,-137.68627168702307,-139.25580672762823
487,-123.33988864502106,-139.34865866508983
488,-138.44216868132915,-139.49417650159023
489,-145.81458999509567,-138.7146677272982
490,-159.77440647135924,-138.793099169668
491,-60.781472715100236,-139.22913024402192
492,-134.4029109249122,-139.0627123293923
493,-151.01141048493454,-138.92856450490046
494,10.224354910808671,-137.42592150545985
495,-119.30960814066245,-137.28791587716105
496,-154.78566397187467,-137.09242903232197
497,-85.8849519933963,-136.61987238138582
498,-133.39629253960288,-136.6293567226812
499,-157.3790141262973,-136.4394078501296
500,-150.61749650590406,-136.58307205166818
501,-143.66285879838307,-136.37293967372926
502,-132.6421090226234,-136.37374866062177
503,-144.21027779556357,-136.540713294616
504,-191.44192272600833,-137.00714901699845
505,-162.39457451676117,-137.21256165462884
506,-136.83825444505925,-137.29632258507752
507,-192.20196887530375,-137.88618235271753
508,-136.61917130679112,-139.46555323008678
509,-153.46518379606206,-141.1130265594525
510,-143.208049497123,-141.1367268900345
511,-135.3181897911311,-140.79925976994755
512,-168.2908002932317,-140.7409901067372
513,-177.671708038089,-141.1062616044789
514,-152.89145311003213,-140.80886593222797
515,-127.39379843580437,-140.69068586151684
516,-132.72593871735742,-140.54539162011568
517,-175.52111931520596,-140.90402343289014
518,-145.06073890478285,-141.0906548556694
519,-170.194320056231,-141.69552203549793
520,-16.54601668920209,-140.6558546406672
521,-117.03837305959607,-140.42512312906675
522,-14.926681586512714,-139.12199182421494
523,-108.27343875934754,-138.93120720594095
524,10.961792818002039,-137.0746896100401
525,-114.3485995860686,-136.61504777270525
526,-144.28639580803832,-136.10909838910993
527,-146.51856932252005,-136.259146863967
528,-177.38491042145696,-136.25317806780544
529,-154.89546427996882,-136.3244780565074
530,-140.56105459971295,-135.56165453517377
531,-140.76583607703884,-135.79004485358735
532,-183.86452840312666,-136.73710018122955
533,-137.3880763241965,-136.89126349175885
534,-122.26460580780174,-136.67484512697303
535,-154.69223584571807,-137.01191098582777
536,-172.50681618217178,-137.43795718728077
537,-145.25392109134168,-137.59528593673647
538,-148.56020240112287,-137.8350190559334
539,-115.5914031303771,-137.43377573342457
540,-125.96429418478235,-137.29277969165904
541,-9.737528892135742,-135.79489526618147
542,-214.00561950924245,-136.51467962015604
543,-162.50425016665957,-136.34230391700373
544,-145.57562229383637,-136.16245239255116
545,-144.17200951477207,-135.74727438282517
546,-116.42791315352065,-135.2972404350324
547,-162.11891696936735,-135.65838594348145
548,-141.38814883896347,-135.9221759500681
549,-159.40536820228544,-135.7973027655634
550,-122.24140605941153,-135.56640711692387
551,-131.10270920664283,-135.24071206448923
552,-134.7446124311146,-136.04118197000713
553,-183.3168397392164,-136.64440191608074
554,-158.19059883863298,-136.6826013309818
555,-131.37615752995268,-136.45152384288696
556,-121.58314286213775,-136.23792076988238
557,-140.3569204822049,-136.05504265053514
558,-137.7515764085059,-136.2832778449095
559,-123.92789299437541,-136.18149724288602
560,-227.02832555122265,-137.40680658955827
561,-113.05389819548499,-137.12194799591074
562,-149.40974879578087,-136.72845774682486
563,-120.0093870075414,-136.7217865491545
564,-113.02080689366157,-136.33949511213396
565,-157.35232842299257,-136.323719993866
566,-146.00100087198467,-136.90643523424146
567,-137.5157973185896,-136.58930284503566
568,-157.29640098873526,-136.69420427569563
569,-145.50757926592095,-136.71253873392723
570,-158.346271016601,-137.2536530077928
571,-130.7373086718079,-137.10952603583166
572,-121.00858264363275,-137.05036203798628
573,-138.8847136770803,-137.36629771336578
574,-168.63365814129605,-137.91982575921548
575,-180.79125509864156,-138.07899477136382
576,-128.68614451122218,-138.33271560299858
577,-148.44552233366136,-138.3678005586791
578,-146.27302879499393,-138.37986554148642
579,-163.48195862328174,-138.49673967959055
580,-142.6549248710853,-138.28956084536722
581,-155.96475281495367,-138.72030512523517
582,-113.02004056748667,-138.42110369797746
583,-235.54354119400512,-139.10202516839814
584,-130.50329504276039,-138.90265386679505
585,-76.36624505572107,-137.8028761061847
586,-48.18159441917416,-136.90782933350624
587,-123.11764663563648,-136.9056069134124
588,-215.8889627403719,-137.6800748540028
589,-158.93047002883728,-137.81123365434024
590,-125.07203151460378,-137.4642099047727
591,-63.05357922450581,-137.48693096986676
592,-145.51347390975315,-137.59803659971516
593,-115.50629644931585,-137.24298545935898
594,-161.77682959943996,-138.96299730446145
595,-117.62194407200293,-138.94612066377485
596,-171.9348743251054,-139.11761276730715
597,-259.97347132954263,-140.8584979606686
598,-151.95321128366885,-141.0440671481093
599,-121.29133121328458,-140.68319031897914
600,-119.78722473527921,-140.3748876012729
601,-122.50776048310011,-140.16333661812007
602,-113.38046977731858,-139.970720225667
603,-107.83331514483032,-139.6069505991597
604,-111.39018462134194,-138.80643321811303
605,-160.69983180584381,-138.78948579100384
606,-145.07954342874524,-138.87189868084067
607,-163.5100764801283,-138.58497975688894
608,-147.0094334408069,-138.6888823782291
609,-155.59777569167386,-138.71020829718526
610,-158.63011217421064,-138.8644289239561
611,-128.6764804513927,-138.79801183055872
612,-98.39091010071371,-138.09901292863356
613,-150.051224515125,-137.82280809340392
614,-131.28118765414294,-137.60670543884504
615,-181.145313105518,-138.14422058554214
616,-162.05356618098583,-138.43749686017844
617,-141.64044507773716,-138.09869011780376
618,-138.17504170559087,-138.02983314581184
619,-138.960476740351,-137.71749471265304
620,-155.18541111619567,-139.10388865692295
621,-139.381897780566,-139.32732390413264
622,-143.64593966807368,-140.61451648494824
623,-152.03338298894792,-141.05211592724427
624,10.089276974613497,-141.06084108567813
625,-130.15844179979158,-141.21893950781535
626,-173.2711289550831,-141.50878683928582
627,-135.94445930254778,-141.40304573908608
628,-193.04790901683253,-141.55967572503982
629,-159.5266531641331,-141.6059876138815
630,-116.61216917328377,-141.36649875961723
631,-82.69310036345134,-140.78577140248134
632,-143.49287730181885,-140.38205489146824
633,-125.91149712000853,-140.2672890994264
634,-150.47457222139604,-140.54938876356232
635,-168.07877053138606,-140.683254110419
636,-154.06580969790463,-140.49884404557633
637,-139.2292663325594,-140.4385974979885
638,-147.50943640322737,-140.42808983800956
639,-142.4294352960589,-140.69647015966635
640,-155.3123525595866,-140.9899507434144
641,-140.31635467367576,-142.29573900122983
642,-167.65822249053116,-141.8322650310427
643,-133.46303524603007,-141.5418528818364
644,-158.50980215660397,-141.67119468046408
645,-56.01850938101995,-140.78965967912657
646,-98.91158913574327,-140.61449643894878
647,-139.5279076114507,-140.38858634536962
648,-116.39769137476739,-140.13868177072766
649,-153.26096888319785,-140.0772377775368
650,-114.2727425383321,-139.997551142326
651,-168.80655158880973,-140.37458956614765
652,-161.39478576640818,-140.6410912995006
653,-125.7618538480672,-140.0655414405891
654,-65.1695614673839,-139.13533106687663
655,-146.68296147822824,-139.28839910635938
656,-119.4088729914151,-139.26665640765216
657,-145.23238455332455,-139.31541104836336
658,-79.28689639372752,-138.73076424821556
659,-146.41194649004024,-138.9556047831722
660,-121.79903105417137,-137.9033118382017
661,-143.09845964015247,-138.20375745264835
662,-119.16889673078637,-137.90134893199843
663,-143.09983086971366,-138.13225337062013
664,-120.77084236849818,-138.2097537253685
665,-124.3072689865481,-137.87930313100406
666,-129.67011319798274,-137.71599425426405
667,-82.88047946761415,-137.16964107575427
668,-29.720822951826975,-135.89388529538522
669,-150.7240011436856,-135.94604951416287
670,5.252586925575116,-134.3100609347411
671,-154.12888657254385,-134.54397671374846
672,-148.86823185217307,-134.82257320583386
673,-131.21730453048158,-134.74589911436786
674,-144.94664572605868,-134.50902899021548
675,-159.56224019756036,-134.29673884120467
676,-222.37694940026057,-135.23364689009506
677,-132.4070455326467,-135.0732621220849
678,-132.6996769617882,-134.93752860375287
679,-134.8421215957889,-134.65113023347797
680,-147.47157335165105,-134.69929671828362
681,-142.5287592862632,-134.5649367829967
682,-154.6938427350184,-134.981674804672
683,-126.28800634938385,-133.88911945622579
684,-114.43575086449512,-133.7284440144431
685,-157.6687302089996,-134.5414688659759
686,-145.84578547264192,-135.51811077651058
687,-91.14350447881353,-135.1983693549424
688,6.836428351264146,-132.97111544402603
689,-161.05305209888442,-132.99234126472652
690,-133.6249118785465,-133.07787006836594
691,-205.60540916210533,-134.5033883677419
692,-47.52739868693695,-133.52352761551373
693,30.827224458739522,-132.06019240643317
694,-135.63096747358364,-131.79873378517462
695,-132.3997014456377,-131.94651135891098
696,-180.62429385590036,-132.03340555421894
697,-151.93466328727172,-130.95301747379622
698,-150.88730821368122,-130.94235844309634
699,4.483937430921401,-129.6846057566543
700,-133.26466543428563,-129.81938016364435
701,-222.96003044558688,-130.82390286326924
