Episode,Score,Average_Score
1,-270.0077276925334,-270.0077276925334
2,-102.11236132044459,-186.06004450648902
3,-244.67472245542703,-205.59827048946838
4,-338.6467159269105,-238.8603818488289
5,-139.90105579268538,-219.06851663760017
6,-85.87585282731911,-196.86973933588663
7,-121.41446417570086,-186.09041431300298
8,-232.2322821775644,-191.85814779607318
9,-280.4333228845163,-201.6998339170113
10,-272.34726125566107,-208.76457665087628
11,-198.82530163822062,-207.8610061951803
12,-71.41183058787027,-196.49024156123778
13,-336.3618526448995,-207.249596259981
14,-95.96987222538496,-199.30104454322412
15,-331.7395759781662,-208.13027997222025
16,-428.00310040308864,-221.87233124914957
17,-89.4440718318462,-214.082433636367
18,-106.81602603577598,-208.1231887696675
19,-111.88062835355059,-203.05779085302976
20,-172.04877521223966,-201.50734007099027
21,-89.82034889210755,-196.1889119196149
22,-218.3644816957552,-197.1968923639849
23,-86.25011865052481,-192.37311959383445
24,-118.44399961066406,-189.29273959453567
25,-231.40213173586665,-190.9771152801889
26,-180.88400141706228,-190.58891859314556
27,-317.9447237323171,-195.30580026496676
28,-296.65413189221226,-198.92538353736836
29,-94.5317183242081,-195.32560197829386
30,-92.47410952543942,-191.89721889653205
31,-16.291301636908045,-186.2325118881571
32,-6.502114205329548,-180.61593696056877
33,-286.4476394743973,-183.8229582488666
34,-253.7658408119224,-185.88010185366235
35,-10.496933307609424,-180.869154180918
36,-202.32380957407162,-181.46511683072782
37,-245.29693430838296,-183.19030108688065
38,-99.4384499068231,-180.98630500319493
39,-106.74237082177714,-179.08261438315859
40,9.23898025608807,-174.37457451717742
41,-117.80109154780578,-172.99473346914397
42,-101.35671287897834,-171.28906631223526
43,-132.51835426878444,-170.3874218461085
44,-157.80721886351674,-170.1015081419587
45,-88.71500331775364,-168.29291914586526
46,-124.77832537835656,-167.3469497161368
47,-156.50363296508954,-167.11624084909323
48,-133.29147693524828,-166.4115582675548
49,-139.50444352703397,-165.8624334769319
50,-180.75271563536376,-166.16023912010056
51,-169.76067262962198,-166.23083585558138
52,-201.37568812470568,-166.90669839921839
53,-308.3319142280245,-169.57509869787512
54,-138.33335106968343,-168.99654781587157
55,-110.61288504332754,-167.93502667455257
56,-142.06477647334657,-167.47305792095958
57,-134.20178361243674,-166.88935135414337
58,-192.291160011913,-167.3273135723808
59,-212.86337676673233,-168.09911125364098
60,-79.09348964063817,-166.61568422675762
61,-341.47182059073,-169.48217826551127
62,-107.38777759095376,-168.48065567398612
63,-112.94944473282571,-167.59920788126928
64,-94.59004363618281,-166.45843968993984
65,21.014588903465267,-163.5742392500413
66,-199.00505031539782,-164.11106972072852
67,-162.35597268976397,-164.08487424265442
68,-217.02930485012513,-164.86346881041135
69,-78.12405361946912,-163.60637583662955
70,-137.43684672646668,-163.2325254207701
71,-162.76360903031258,-163.22592096456648
72,-111.37137058648676,-162.50571887598204
73,-232.34302621966725,-163.4623943190462
74,-115.4719706124859,-162.81387507976837
75,-119.29708268445454,-162.23365118116416
76,-92.06320615001209,-161.31035585180692
77,-145.04980436124902,-161.09917985842304
78,-302.34455333173156,-162.91001797987573
79,-258.94812303941615,-164.12569019581926
80,-224.93305111539388,-164.88578220731398
81,-107.48114265690563,-164.1770829536052
82,-202.21558590506493,-164.6409671359401
83,-96.33013842799242,-163.81794510331423
84,-141.27120330898134,-163.54953151052456
85,-132.26035365141104,-163.18142353571145
86,-140.58498730176166,-162.91867427717713
87,-119.46266539378038,-162.41917992219558
88,-142.99866815178882,-162.19849228844095
89,-176.1993588868047,-162.35580539628774
90,-124.71774034050493,-161.9376046734457
91,-151.2911583942507,-161.82061075828972
92,-137.41314191302155,-161.5553121838846
93,-158.53411866137543,-161.52282623202967
94,-111.97008944704753,-160.99566945772136
95,-115.2975551120486,-160.51463667513534
96,-73.67231954805246,-159.61002920506155
97,-192.5466466723989,-159.9495819624568
98,-137.1270562230905,-159.71669904674897
99,-37.460900498194675,-158.48179199070296
100,-116.8357491588525,-158.06533156238444
101,-105.89958822322177,-156.42425016769133
102,-179.47846606592773,-157.19791121514615
103,-4.473407287770982,-154.7958980634696
104,-165.9720702893424,-153.06915160709391
105,-314.91783270190956,-154.81931937618617
106,-108.1716578533776,-155.04227742644673
107,-132.13891608053302,-155.14952194549508
108,-97.13781201900862,-153.7985772439095
109,-170.892931274522,-152.7031733278096
110,-116.1745596350147,-151.1414463116031
111,-209.64007213312658,-151.24959401655215
112,-105.06197856295807,-151.58609549630305
113,-203.12149108402969,-150.25369188069436
114,-21.067504381649016,-149.504668202257
115,-173.32728277398132,-147.92054527021514
116,-159.47489760315875,-145.23526324221584
117,-102.33228020801411,-145.36414532597752
118,-98.49958711580346,-145.2809809367778
119,-114.46794790983597,-145.30685413234065
120,-99.52667421466795,-144.58163312236493
121,-178.8465172583743,-145.4718948060276
122,-297.1546808587878,-146.25979679765794
123,-119.9859907928675,-146.59715551908138
124,-130.5406562731852,-146.71812208570657
125,-186.66247738821664,-146.27072554223005
126,-168.487515839698,-146.14676068645642
127,-135.6236446599077,-144.3235498957323
128,-116.71243179735822,-142.52413289478375
129,-117.24781240669512,-142.75129383560864
130,-139.33813520782732,-143.2199340924325
131,-115.81076784791026,-144.21512875454252
132,-173.49229746237384,-145.88503058711296
133,-11.873900487642643,-143.13929319724545
134,-172.86684066710563,-142.33030319579726
135,-182.99146338874243,-144.0552484966086
136,-181.62568558893255,-143.84826725675723
137,-91.35617213924608,-142.30885963506586
138,-97.03917182276422,-142.28486685422524
139,-33.052368992979865,-141.5479668359373
140,-171.14942340418366,-143.35185087254
141,-163.51323782617777,-143.80897233532372
142,-106.19483586252265,-143.8573535651592
143,-93.43122608960842,-143.4664822833674
144,-101.53347094056745,-142.90374480413792
145,-190.00801269338052,-143.91667489789418
146,-134.76408001215012,-144.01653244423213
147,-383.0935565256909,-146.28243167983814
148,-136.54370021662947,-146.31495391265196
149,-136.50547016831382,-146.28496417906473
150,-131.46235538068737,-145.79206057651797
151,-174.03051748593697,-145.83475902508113
152,-195.43441511139417,-145.775346294948
153,-280.1895833879885,-145.49392298654766
154,-117.97722207166467,-145.29036169656746
155,-114.7322345957639,-145.33155519209186
156,-146.52127312266407,-145.37612015858502
157,-149.5601786301691,-145.52970410876233
158,-81.23483914723423,-144.41914090011556
159,-225.0289715692207,-144.54079684814045
160,-125.24288357041272,-145.0022907874382
161,-150.96737088468808,-143.09724629037777
162,-148.9932273167404,-143.51330078763561
163,-108.32651889450493,-143.4670715292524
164,-118.11249471724808,-143.70229604006306
165,26.11532619466759,-143.65128866715105
166,-205.2514436413132,-143.7137526004102
167,-183.12715271982253,-143.9214644007108
168,-113.56319378691211,-142.88680329007866
169,-101.86299135370709,-143.12419266742106
170,-104.04546022997646,-142.79027880245613
171,-112.97966436619402,-142.29243935581496
172,-141.6037141642323,-142.59476279159242
173,-148.03991281550287,-141.75173165755075
174,-122.87837578779303,-141.82579570930383
175,-110.22544825171983,-141.73507936497649
176,-129.4121411415225,-142.10856871489156
177,-109.12255030239655,-141.74929617430305
178,-84.74941903637509,-139.5733448313495
179,-137.61090891874653,-138.3599726901428
180,-150.76481725831331,-137.618290351572
181,-132.86930377068848,-137.87217196270984
182,-97.03285731670022,-136.8203446768262
183,-157.19451037991269,-137.4289883963454
184,-108.05821088887217,-137.0968584721443
185,-104.31282507246004,-136.8173831863548
186,-99.57439116259934,-136.4072772249632
187,-59.68903002165257,-135.8095408712419
188,-192.17354135274059,-136.3012896032514
189,-139.21989195415009,-135.93149493392485
190,-139.09512203561098,-136.07526875087592
191,-120.68181716548689,-135.76917533858827
192,-110.02125661993222,-135.49525648565736
193,-113.61689424092054,-135.0460842414528
194,-120.14178426475496,-135.1278011896299
195,-132.36886745537916,-135.29851431306324
196,-151.24635197956036,-136.0742546373783
197,-85.68583834102762,-135.00564655406458
198,-131.8229833537462,-134.95260582537114
199,-113.97659464094397,-135.71776276679864
200,-118.65154742717937,-135.7359207494819
201,-147.23130336423208,-136.149237900892
202,-149.6596074657817,-135.85104931489053
203,-107.91448408531834,-136.88546008286602
204,-136.19168534125228,-136.5876562333851
205,-199.00601817180095,-135.42853808808405
206,-131.77355772148778,-135.66455708676514
207,-184.91372675089534,-136.19230519346877
208,-184.95002218258153,-137.07042729510448
209,-163.16674713852325,-136.9931654537445
210,-210.2324664947654,-137.93374452234198
211,-106.59368315676106,-136.90328063257834
212,-157.10459269684043,-137.42370677391716
213,-92.50223970269067,-136.3175142601038
214,-259.8966879023196,-138.70580609531046
215,-99.52338388653617,-137.96776710643604
216,-241.18938581173475,-138.78491198852177
217,-115.5446517811447,-138.9170357042531
218,-171.27377962299937,-139.64477762932506
219,-96.47733114870532,-139.46487146171376
220,-140.81988289701596,-139.87780354853723
221,-108.97130869026434,-139.17905146285614
222,-160.02931786728087,-137.80779783294108
223,-131.14286047815122,-137.9193665297939
224,-155.69676278013958,-138.17092759486343
225,-124.09877702906424,-137.5452905912719
226,-105.16376559532719,-136.9120530888282
227,-159.11490592971276,-137.14696570152626
