Episode,Score,Average_Score
1,-116.39321344872349,-116.39321344872349
2,-96.86420768321373,-106.62871056596862
3,-332.07233877231295,-181.77658663475006
4,-91.3053938103602,-159.1587884286526
5,-94.20416262032082,-146.16786326698625
6,-111.06941524052422,-140.31812192924258
7,-99.70259717907422,-134.51590410778996
8,-75.39569292332213,-127.12587770973147
9,-104.82955893494083,-124.64850895697697
10,-415.01479814978404,-153.68513787625767
11,-198.08564641688662,-157.72154774358756
12,-103.9544996808033,-153.2409604050222
13,-110.81300229479025,-149.97727131961977
14,-114.04565266576886,-147.410727130059
15,-213.10204639960116,-151.79014841469512
16,-190.44386974596387,-154.2060059978994
17,-347.6147714343786,-165.58299220004525
18,-318.2912023214799,-174.06678165123606
19,-473.88691390357434,-189.84678861188544
20,-55.66553951686325,-183.13772615713432
21,-315.0510560324508,-189.41931329405418
22,-146.7524848078793,-187.47991199922805
23,-113.40425785601109,-184.25923138430556
24,-286.72365412872296,-188.5285823319896
25,-80.29335012472853,-184.1991730436992
26,-167.29425518691392,-183.5489838953613
27,-145.40551766579352,-182.13626292389583
28,-149.16803578344087,-180.95882624030816
29,-122.42846663029196,-178.94053797789383
30,-108.05431270037374,-176.57766380197648
31,-63.64386401132627,-172.9346380022781
32,-384.40648517427593,-179.54313322640297
33,-135.25254312752185,-178.20099413249747
34,-95.36285935815047,-175.76457840384023
35,-134.59971132014454,-174.58843934430607
36,-154.90701081773247,-174.04173299634567
37,-104.44998499220148,-172.16087494217962
38,-87.15523914321054,-169.92388452641725
39,-104.15478402923944,-168.23749733418194
40,-101.35250402178298,-166.565372501372
41,-309.14178586801654,-170.0428459981194
42,-119.99477215947714,-168.85122519243745
43,-116.39970209018907,-167.63142232959444
44,-267.7154485946422,-169.9060592901637
45,-376.9364288383235,-174.5067341690117
46,-162.4869010233536,-174.24543344845392
47,-80.2758867402052,-172.2460813908316
48,-313.58834370315,-175.1907118556716
49,-158.5597855780332,-174.85130519694428
50,-210.35698024999346,-175.56141869800524
51,-357.4923107829193,-179.1286910918271
52,-157.1625511787559,-178.70626532426803
53,-122.03662152748856,-177.63702676206464
54,-114.43396283258605,-176.46659965225948
55,-74.21010100051522,-174.60739058586412
56,-150.98106730467293,-174.18549195584288
57,-99.81151026447036,-172.880685259503
58,-174.06906212231604,-172.90117451575838
59,-82.44705797588307,-171.36805389643848
60,-98.08700066928792,-170.1467030093193
61,36.381154575558696,-166.76100042596065
62,-182.94732799840577,-167.02207022551622
63,-108.75024727296473,-166.09712065484078
64,-190.06379599003662,-166.47159995695324
65,-84.51670842448317,-165.21075547183833
66,-90.46118967479211,-164.0781862930952
67,-146.74852432858626,-163.81953462198314
68,-114.04276162846139,-163.08752325443135
69,-224.8547155042769,-163.98269995370447
70,-147.25030639428272,-163.74366575999844
71,-196.07865588778753,-164.19908815616446
72,-185.87580543030515,-164.50015367386084
73,-101.4771681769578,-163.63682510541014
74,-144.3838200975443,-163.3766493620606
75,-99.07990503000785,-162.51935943763323
76,-185.2805549992489,-162.81884885291763
77,-382.1726038029042,-165.66759891720318
78,-117.09642853655006,-165.0448916046307
79,-93.66889225839294,-164.1413979420201
80,-408.4708283819443,-167.19551582251916
81,-177.62877415126275,-167.3243214808987
82,-143.6413640700967,-167.03550492710843
83,-260.3210588321399,-168.15942726331363
84,-118.1380403841991,-167.5639345623718
85,-271.3093463263016,-168.78446881841805
86,-89.203517481148,-167.85910891914745
87,-108.48100913226087,-167.17660202504533
88,-103.37210737121868,-166.45155094943362
89,-32.222520235367625,-164.9433595930958
90,-124.11465014922362,-164.4897072659417
91,-287.49582133101416,-165.8414228051183
92,-79.8262563303311,-164.90647534343583
93,-131.4246757269328,-164.54645599272072
94,-77.50073225161437,-163.6204376550494
95,-354.30008424476335,-165.62759182967795
96,-276.8811618718107,-166.78648318428353
97,-103.4225731982329,-166.13324699886033
98,-142.98136033516863,-165.8970032573941
99,-149.43873955600617,-165.7307581695013
100,-156.17342910032752,-165.63518487880955
101,-150.04616072858167,-165.97171435160814
102,-95.4983898562275,-165.95805617333826
103,-107.17958375074969,-163.7091286231226
104,8.41631363254126,-162.7119115486936
105,-340.6149953071391,-165.1760198755618
106,-210.90377370881106,-166.17436346024465
107,-289.7930247324293,-168.07526773577823
108,-19.51904381376052,-167.5165012446826
109,-482.88435409324734,-171.29704919626565
110,-418.804485543052,-171.3349460701983
111,-291.1961458302911,-172.26605106433234
112,-310.18113802899666,-174.3283174478143
113,-233.7809003137781,-175.5579964280042
114,-109.8689854806521,-175.51622975615297
115,-207.04763101153668,-175.45568560227238
116,-302.7975354219326,-176.57922225903206
117,-327.23840774770815,-176.37545862216535
118,-655.6698674502434,-179.74924527345303
119,-220.41638757247142,-177.21454001014197
120,-291.84633477549596,-179.57634796272825
121,-106.60661447315314,-177.4919035471353
122,-387.1162545144173,-179.89554124420064
123,-321.6749910213938,-181.97824857585448
124,-401.1014933776308,-183.1220269683436
125,-282.92857217207677,-185.14837918881713
126,-69.72448955378098,-184.17268153248574
127,-281.48745554892713,-185.53350091131705
128,-393.1888763148827,-187.9737093166315
129,-300.5443041443177,-189.75486769177172
130,-377.271797714453,-192.44704254191257
131,-276.6491115595038,-194.5770950173943
132,-180.88715796069934,-192.54190174525857
133,-155.67076909829197,-192.7460840049663
134,-214.4924401627958,-193.93737981301274
135,-340.737907309859,-195.99876177290986
136,-211.3253762581436,-196.56294542731396
137,-339.57131729169754,-198.91415875030896
138,-227.75257913255786,-200.32013215020245
139,-243.76027903910762,-201.71618710030106
140,-362.3041958953159,-204.32570401903638
141,-266.24375868152913,-203.89672374717154
142,-299.89371291373186,-205.69571315471407
143,-395.6218722750395,-208.48793485656253
144,-329.79148772997075,-209.10869524791582
145,-369.4555337599805,-209.03388629713243
146,-320.1568244270878,-210.6105855311698
147,-286.2666886176647,-212.67049354994435
148,-244.04919910340422,-211.9751021039469
149,-264.0038771684003,-213.02954301985062
150,-253.99388942077397,-213.4659121115584
151,-304.9283725058883,-212.94027272878807
152,-251.6936180786712,-213.88558339778726
153,-213.45905650575563,-214.79980774756993
154,-175.68089954084547,-215.41227711465257
155,-343.3952361172534,-218.10412846581988
156,-237.01029058629823,-218.96442069863616
157,-24.616668352416042,-218.21247227951565
158,-90.06876939518023,-217.37246935224425
159,-184.4705224074208,-218.39270399655962
160,-223.65780398630616,-219.6484120297298
161,-328.5976000406687,-223.2981995758921
162,-303.806793066498,-224.506794226573
163,-129.15413107484932,-224.71083306459187
164,-329.1034979944722,-226.10123008463623
165,-334.8054694324575,-228.60411769471597
166,-194.9346153616809,-229.64885195158485
167,-227.69398113678136,-230.4583065196668
168,-212.8698362854048,-231.44657726623623
169,-167.91077064056557,-230.8771378175992
170,-312.1903173495029,-232.52653792715128
171,-256.53332675753194,-233.1310846358488
172,-196.89981049003543,-233.2413246864461
173,-287.84473281232147,-235.1050003327997
174,-198.4160645110562,-235.64532277693485
175,-315.5727627800063,-237.8102513544348
176,-238.51482435592646,-238.34259404800162
177,-272.37316946623366,-237.24459970463488
178,-168.6157481226855,-237.75979290049625
179,-98.63478535888063,-237.8094518315011
180,-189.58393803696504,-235.6205829280513
181,-235.45872740858306,-236.19888246062453
182,-194.29233704747486,-236.7053921903983
183,-176.62028142958675,-235.8683844163728
184,-256.9603658424354,-237.25660767095508
185,-190.71895020585362,-236.45070370975066
186,-244.61496509626818,-238.00481818590183
187,-226.26690953850814,-239.18267718996438
188,-207.0629925232755,-240.21958604148492
189,-202.56888167160827,-241.9230496558473
190,-175.53650734405878,-242.43726822779564
191,-297.21035523009914,-242.53441356678647
192,-326.5224660544194,-245.00137566402736
193,-202.34719529702767,-245.71060085972832
194,-111.81927098630345,-246.0537862470752
195,-249.24233596578682,-245.0032087642855
196,-67.32854121960911,-242.90768255776348
197,-270.80124376432576,-244.5814692634244
198,-34.2278620977455,-243.49393428105017
199,-230.14169109239924,-244.30096379641407
200,-195.23682997856594,-244.69159780519647
201,-84.38719161836644,-244.0350081140943
202,-201.7605098145498,-245.09762931367754
203,-151.96914001365974,-245.54552487630662
204,-138.73207555969566,-247.01700876822903
205,-245.63581761964033,-246.06721699135403
206,-269.318640359647,-246.65136565786236
207,-234.02812174332837,-246.09371662797142
208,-233.46721612563846,-248.23319835109018
209,-318.8678788204202,-246.59303359836187
210,-143.71037150710208,-243.8420924580024
211,-222.2989832660196,-243.15312083235966
212,-186.15003841461504,-241.91280983621584
213,-287.40079527336303,-242.4490087858117
214,-286.2348601793716,-244.21266753279892
215,-210.9096339671868,-244.2512875623554
216,-209.9247199670107,-243.32255940780615
217,-250.75571993828441,-242.55773252971187
218,-269.790587718265,-238.6989397323921
219,-330.8107963084737,-239.80288381975214
220,-229.15863383710658,-239.17600681036822
221,-221.263137746685,-240.32257204310358
222,-260.1134533006594,-239.05254403096598
223,-218.5988300908409,-238.02178242166042
224,-298.23952368161883,-236.99316272470034
225,-244.75597803881934,-236.61143678336776
226,-241.9050879316424,-238.33324276714637
227,-129.8566678425277,-236.81693489008236
228,-264.37911509743594,-235.52883727790788
229,-279.5420909827683,-235.31881514629242
230,-280.8195960337219,-234.35429312948517
231,-163.04168874812896,-233.21821890137142
232,-216.43707544180614,-233.57371807618244
233,-188.70796447661093,-233.90409002996566
234,-129.7022157116789,-233.05618778545445
235,-378.103588396107,-233.42984459631694
236,-195.73311901515478,-233.2739220238871
237,-262.3433679672403,-232.50164253064253
238,-228.32329466899535,-232.50734968600693
239,-259.766994552245,-232.6674168411383
240,-119.95761569015013,-230.2439510390866
241,-146.83021957692273,-229.04981564804052
242,-182.35045831334406,-227.87438310203663
243,-362.0077291490751,-227.53824167077698
244,-137.87424372160845,-225.61906923069336
245,-197.956452051297,-223.9040784136065
246,-446.9641706672657,-225.17215187600831
247,-303.9972301545553,-225.3494572913773
248,-47.317406420972176,-223.38213936455293
249,-190.03509807670486,-222.64245157363592
250,-293.49327475046056,-223.03744542693283
251,-226.72772295505317,-222.25543893142444
252,-25.030705104799722,-219.98880980168576
253,-1.886225112474179,-217.8730814877529
254,-260.94520463921754,-218.72572453873664
255,-187.9088307606046,-217.17086048517012
256,-196.1418597177065,-216.76217617648425
257,-213.4471063616037,-218.6504805565761
258,-152.86684312413468,-219.27846129386563
259,-230.74549900980207,-219.74121105988945
260,-204.71648405140297,-219.55179786054043
261,-197.86201824025608,-218.2444420425363
262,-224.32309553351874,-217.44960506720653
263,-224.4698457489597,-218.40276221394765
264,-223.50003563893927,-217.34672759039233
265,-298.2072917019019,-216.9807458130868
266,-254.9458885464869,-217.58085854493484
267,-268.7338114287244,-217.9912568478543
268,-225.11258172533485,-218.11368430225357
269,-366.25531900890263,-220.09712978593691
270,-226.36946066459905,-219.23892121908787
271,-254.0595491226444,-219.214183442739
272,-329.47369890563255,-220.53992232689498
273,-324.52232054183025,-220.90669820419006
274,-324.5493889412467,-222.16803144849197
275,-222.50967878074326,-221.23740060849934
276,-270.2153216063474,-221.55440558100355
277,-189.78303570834987,-220.7285042434247
278,-253.41767430535089,-221.5765235052514
279,-226.33506495932224,-222.8535263012558
280,-229.08021659262397,-223.2484890868124
281,-221.4484992725127,-223.10838680545166
282,-200.69312696333668,-223.17239470461027
283,-33.5099790867273,-221.74129168118168
284,-271.90040120357514,-221.8906920347931
285,-170.75028145932083,-221.69100534732775
286,-287.48511071952015,-222.1197068035603
287,-2.9159887328761585,-219.88619759550394
288,-233.5517010601173,-220.15108468087237
289,-109.48366550015886,-219.22023251915786
290,-203.7891639742819,-219.50275908546013
291,-275.1923576555382,-219.2825791097145
292,-231.22349356343727,-218.32958938480468
293,-261.9142174123632,-218.92525960595802
294,-260.60897046043186,-220.4131566006993
295,-182.84504282068212,-219.74918366924823
296,-220.69350144623763,-221.2828332715145
297,-334.8363810269833,-221.92318464414112
298,-245.88748629683874,-224.03978088613204
299,-224.4655198977432,-223.98301917418547
300,-160.52841968750317,-223.63593507127487
301,-196.66835112243206,-224.75874666631557
302,-86.36943316694415,-223.60483589983946
303,-201.0527677850734,-224.0956721775536
304,-224.38364976530147,-224.95218791960968
305,-183.0176841811433,-224.32600658522472
306,-290.9784941346178,-224.54260512297446
307,-108.34813979782146,-223.28580530351937
308,-169.49795204333947,-222.64611266269637
309,-198.34051474738826,-221.44083902196607
310,-238.925068563351,-222.39298599252857
311,-211.34536805541978,-222.28344984042255
312,-210.32283466522154,-222.5251778029286
313,-170.47216272021922,-221.35589147739717
314,-177.23045600278044,-220.26584743563123
315,-194.9116204558283,-220.10586730051764
316,-170.1321151792478,-219.70794125264
317,-371.5250917592725,-220.9156349708499
318,-351.4764736546989,-221.73249383021422
319,-181.743117014941,-220.24181703727888
320,-243.71641931758887,-220.38739489208373
321,-240.8364583280391,-220.5831280978973
322,-200.2462483591445,-219.98445604848214
323,-224.2088529014885,-220.04055627658857
324,-225.5137528803943,-219.31329856857636
325,-231.2666904388684,-219.1784056925768
326,-248.50021498429209,-219.24435696310331
327,-218.41452368547579,-220.1299355215328
328,-294.5846915366658,-220.43199128592514
329,-312.85981439369687,-220.76516852003445
330,-156.09578393603093,-219.51793039905752
331,-259.66772932599054,-220.48419080483615
332,-203.96036971399613,-220.35942374755803
333,-168.9052511910602,-220.1613966147025
334,-205.03843186546516,-220.91475877624038
335,-267.7424282213601,-219.81114717449293
336,-292.0950165835609,-220.77476615017696
337,-170.57451369450405,-219.8570776074496
338,-180.14117275024887,-219.37525638826213
339,-202.98390069650347,-218.80742544970474
340,-221.39754300491114,-219.8218247228523
341,-171.16437913773325,-220.06516631846043
342,-192.85006472009212,-220.17016238252793
343,-198.82651338691485,-218.53835022490628
344,-182.559835480311,-218.98520614249333
345,-189.89209552446255,-218.90456257722497
346,-237.02799548212016,-216.80520082537353
347,-196.38518909962312,-215.72908041482424
348,-199.5243543011088,-217.25114989362558
349,-196.24093661128086,-217.31320827897136
350,-290.3834507027317,-217.28211003849407
351,-185.5738168975633,-216.87057097791916
352,-180.315251558939,-218.42341644246054
353,-146.64985796436855,-219.8710527709795
354,-269.2439062661949,-219.9540397872493
355,-251.23935196535723,-220.5873449992968
356,-214.96453747699678,-220.77557177688973
357,-102.25988791655553,-219.66369959243923
358,-229.6862425631663,-220.43189358682955
359,-140.9747610588259,-219.5341862073198
360,-215.88021864204364,-219.6458235532262
361,-234.21362315175355,-220.00933960234116
362,-229.14176198173158,-220.0575262668233
363,-324.52066531054106,-221.0580344624391
364,-173.6090508410778,-220.55912461446053
365,-189.8929217398154,-219.4759809148396
366,-234.09238195478997,-219.26744584892265
367,-212.24454303131438,-218.7025531649485
368,-264.8817968585661,-219.1002453162808
369,-233.5069458853796,-217.7727615850456
370,-184.36845097160352,-217.35275148811564
371,-92.02454984198624,-215.7324014953091
372,-162.1965706165763,-214.0596302124185
373,-189.9562477450288,-212.7139694844505
374,-155.4672324054983,-211.02314791909302
375,-210.52888829004155,-210.90334001418603
376,-190.66169487921871,-210.10780374691473
377,-177.2872118888095,-209.98284550871932
378,-206.4032525956128,-209.51270129162197
379,-339.07902231622586,-210.640140865191
380,-194.5378811065408,-210.29471751033014
381,-177.960711385165,-209.85983963145668
382,-242.25502302789383,-210.27545859210227
383,-302.2541775632758,-212.96290057686772
384,-190.3035052128709,-212.14693161696067
385,-276.3092966748193,-213.20252176911566
386,-216.9605765482499,-212.49727642740294
387,-171.4565305640951,-214.18268184571514
388,-239.29834329882758,-214.2401482681022
389,-44.73001568482023,-213.59261176994886
390,-153.4475178604036,-213.08919530881008
391,-194.2927628990941,-212.28019936124565
392,0.5413304606586422,-209.96255112100468
393,-210.8035034877953,-209.451443981759
394,-213.60323574687862,-208.98138663462345
395,-23.32433876714616,-207.3861795940881
396,-182.8674641359875,-207.00791922098557
397,-217.13038316989457,-205.83085924241473
398,-353.38469171194123,-206.9058312965657
399,-127.86088337953588,-205.93978493138368
400,-150.93267977777913,-205.8438275322864
401,-167.4442317619342,-205.55158633868152
402,-261.0304256555461,-207.29819626356752
403,-188.43131010873756,-207.17198168680417
404,-188.6182936155507,-206.81432812530664
405,-182.5434454272817,-206.809585737768
406,-191.2112434458325,-205.8119132308801
407,-185.26844136957087,-206.5811162465976
408,-70.32982436495122,-205.58943496981374
409,-196.3446268274197,-205.56947609061407
410,-217.76161779024602,-205.357841582883
411,-63.25602261625491,-203.87694812849134
412,-287.38909024975663,-204.64761068433668
413,-158.7624699660877,-204.53051375679536
414,-137.17765689486873,-204.12998576571627
415,-197.8094004890206,-204.1589635660482
416,-196.54355854537016,-204.42307799970945
417,-175.11855977504885,-202.4590126798672
418,-259.4432998481793,-201.53868094180197
419,-129.84602995621123,-201.0197100712147
420,-165.01468082248448,-200.23269268626365
421,-178.4787382654526,-199.6091154856378
422,-344.7119372388993,-201.05377237443537
423,-217.70940204150767,-200.98877786583557
424,-211.78801660203465,-200.85152050305194
425,-210.89780639709284,-200.64783166263416
426,-162.87918915124203,-199.79162140430367
427,-342.2739731566211,-201.03021589901513
428,-166.98721831285036,-199.75424116677695
429,-278.8595861119479,-199.41423888395948
430,-177.88056002443153,-199.63208664484347
431,-171.90186532900543,-198.7544280048736
432,-343.95346456480235,-200.15435895338166
433,-167.86592902411599,-200.14396573171223
434,-260.8236443166992,-200.70181785622458
435,-182.62658409897003,-199.85065941500073
436,-63.125559932846045,-197.56096484849357
437,-181.07038746053047,-197.66592358615384
438,-0.3510100377661445,-195.868021959029
439,-8.961560171186846,-193.92779855377583
