Episode,Score,Average_Score
1,-269.758329405267,-269.758329405267
2,-108.59194506305352,-189.17513723416025
3,-75.15318738043976,-151.1678206162534
4,-56.59065551664102,-127.52352934135033
5,-358.36917877446314,-173.6926592279729
6,-100.08593018810389,-161.4248710546614
7,-105.72698452155508,-153.4680301213605
8,-108.30692385288273,-147.82289183780077
9,-205.2724701504968,-154.2061783169892
10,-164.05094609292462,-155.19065509458272
11,-181.11343824236675,-157.54727174438128
12,-145.241495521612,-156.52179039248384
13,-104.39673199045903,-152.51217051540502
14,-140.98960318381,-151.68912999171965
15,-121.43399200998068,-149.67212079293705
16,-198.17059433148233,-152.70327538909615
17,-133.75841945932734,-151.58887209910975
18,-141.38820074166716,-151.0221681348074
19,-200.83434056567785,-153.64386142064268
20,-121.48227149063547,-152.03578192414233
21,-101.50736992400364,-149.62966706699285
22,-174.5500611376765,-150.76241225202395
23,-131.54285272205692,-149.9267792289819
24,-107.89706820721466,-148.17554126974156
25,-94.10098038366806,-146.01255883429863
26,-124.2270672810411,-145.17465531301949
27,-189.68653316660064,-146.82324338167066
28,-117.80170220858025,-145.786759768346
29,-143.84474959074393,-145.7197939001528
30,-127.46052391642796,-145.11115156736196
31,-148.3283559395203,-145.2149323535606
32,-93.63455773821865,-143.60304564683122
33,-121.26928350695411,-142.92626497592585
34,-156.20569333709633,-143.3168363983132
35,-150.3019281511402,-143.51641044839397
36,-143.08730481827934,-143.50449084755746
37,-93.70641224080794,-142.15859683115883
38,-116.27522822065335,-141.477455551935
39,-127.86480563297445,-141.12841324632063
40,-83.60907081156321,-139.69042968545168
41,-143.71693010789937,-139.78863701282845
42,-112.25408762943769,-139.1330525037001
43,-152.2830355884178,-139.43886606380983
44,-105.37124394913496,-138.66460192483993
45,-160.90109445492178,-139.1587462032862
46,-129.88023542506915,-138.957039447238
47,-120.41066327318717,-138.56243569885393
48,-180.01257297415563,-139.42598022542273
49,-144.33183753232328,-139.52609976229826
50,-119.35706172741851,-139.12271900160064
51,-136.1390974682742,-139.06421661859426
52,-25.819258512847867,-136.88642896271452
53,-137.14964938893496,-136.89139538585076
54,-81.87681559507048,-135.87260687120667
55,-56.38792382093716,-134.42743081574724
56,-182.09642048273895,-135.27866277408637
57,-164.71413166208117,-135.79507450896347
58,-149.87354208892987,-136.03780670861806
59,18.135082430189527,-133.42470689270607
60,-184.88971199232844,-134.28245697769978
61,-152.56881831853417,-134.5822333931233
62,-118.1029412362555,-134.3164383583351
63,-8.86392015407121,-132.32512854556902
64,-117.92097481882188,-132.10006364358858
65,-125.25252953083535,-131.99471696493083
66,-118.6987607615836,-131.79326308306193
67,-126.14387997490024,-131.70894393219382
68,-130.8072085399283,-131.6956831176017
69,-142.84277515370067,-131.85723517609588
70,-129.21406547366078,-131.81947560891825
71,-160.5870120643119,-132.22465217871252
72,-152.86864316838503,-132.51137427579133
73,-149.93116264906382,-132.75000151378134
74,-157.82497571853446,-133.0888525165483
75,-135.8395748202512,-133.125528813931
76,-112.6684273546251,-132.85635642630854
77,-97.35138114562992,-132.3952528512348
78,-163.33233788771582,-132.7918821465743
79,-144.4829046516054,-132.93986977322027
80,-134.30091648314303,-132.95688285709429
81,-141.73605356658265,-133.06526768066823
82,-160.21989315491606,-133.39642164986637
83,-137.03461216497024,-133.4402552705303
84,-133.9790673198134,-133.4466696996884
85,-187.42946310538252,-134.0817613868142
86,-120.75650693536639,-133.92681656761133
87,-109.94284044995042,-133.65113868120142
88,-120.88183743053702,-133.50603298517115
89,-198.56154180994798,-134.23699375848327
90,-126.33361895559582,-134.14917848289562
91,-129.76228253807918,-134.10097083515038
92,-154.24997815263006,-134.3199817842534
93,-169.32343353506735,-134.69636298587506
94,-144.28616667329044,-134.79838217403906
95,-104.89563728983703,-134.48361643841588
96,-162.71413052458354,-134.77768429348015
97,-126.83495662953338,-134.6958005031302
98,-158.955223246351,-134.94334563316303
99,-320.34228387845803,-136.8160621810953
100,-103.56960998620785,-136.48359765914643
101,-9.656905290084225,-133.8825834179946
102,-175.0101000310072,-134.54676496767416
103,-95.41406357997509,-134.74937372966951
104,-124.99165215895486,-135.43338369609265
105,-123.60250270402307,-133.08571693538826
106,-139.42123712256992,-133.4790700047329
107,-207.77503461383085,-134.49955050565563
108,-116.93630495281758,-134.58584431665503
109,-160.7005882978976,-134.140125498129
110,-154.6095937531138,-134.04571197473092
111,-133.10787655556376,-133.56565635786285
112,-150.8704244677498,-133.62194564732425
113,-265.6783850790208,-135.23476217820988
114,-149.2422167083796,-135.31728831345558
115,-133.42272407643827,-135.43717563412014
116,-125.52805661909771,-134.7107502569963
117,-152.1681605188184,-134.8948476675912
118,-100.69139352712483,-134.48787959544578
119,-110.02084772086457,-133.57974466699767
120,-102.35011944012186,-133.38842314649253
121,-134.73605720504065,-133.72071001930289
122,-181.4571369826589,-133.78978077775272
123,-214.13133129046588,-134.6156655634368
124,-105.5045423772523,-134.59174030513717
125,-120.89866928796863,-134.85971719418018
126,-120.96149078110588,-134.82706142918084
127,-119.9027443119867,-134.1292235406347
128,-164.75722995027542,-134.59877881805164
129,-95.88981980057594,-134.11922952015
130,-126.45335121195842,-134.10915779310525
131,-200.28274398682902,-134.62870167357835
132,-122.52575061799827,-134.91761360237612
133,-134.66247181078677,-135.0515454854145
134,-146.88134844944426,-134.95830203653796
135,-144.51959011722414,-134.9004786561988
136,-166.3649423692066,-135.13325503170807
137,-74.86075975698455,-134.94479850686983
138,-87.67546761620832,-134.65880090082538
139,-152.51855138195614,-134.9053383583152
140,-165.86550966728174,-135.7279027468724
141,-84.83132302306817,-135.1390466760241
142,-262.93819605300814,-136.64588776025977
143,-95.87129469833138,-136.0817703513589
144,-111.85234128572135,-136.14658132472476
145,-49.29922242562611,-135.03056260443182
146,-49.91915216385141,-134.23095177181963
147,-128.86662641390637,-134.31551140322685
148,-107.62224468415272,-133.5916081203268
149,-153.5705057470674,-133.68399480247427
150,-123.21356475649094,-133.72255983276497
151,-124.72279183188971,-133.60839677640112
152,-146.4310727280615,-134.81451491855324
153,-118.81736156531784,-134.63119204031707
154,-86.7024725426161,-134.67944860979253
155,-120.02032690067324,-135.3157726405899
156,-154.70534162711004,-135.0418618520336
157,-132.3001154897416,-134.7177216903102
158,-86.03596259908474,-134.07934589541176
159,-142.0903236387235,-135.68159995610088
160,-89.31655486107617,-134.72586838478838
161,-130.5229804520834,-134.50541000612387
162,-135.3473442395931,-134.67785403615727
163,-128.16781137699465,-135.87089294838648
164,-116.21586596145626,-135.85384185981283
165,-120.0881632557259,-135.80219819706173
166,-189.07684100117757,-136.50597899945768
167,-159.65108591866786,-136.84105105889535
168,-140.60850605082106,-136.93906403400425
169,-94.48720665940209,-136.45550834906126
170,-169.12797544675482,-136.8546474487922
171,-184.74030229708953,-137.09618035112
172,-181.5618045204426,-137.38311196464056
173,-141.29483309549954,-137.29674866910494
174,-156.85236081205412,-137.28702252004015
175,-133.9814239080879,-137.2684410109185
176,-162.8164436142662,-137.76992117351492
177,-129.09031690315513,-138.0873105310902
178,-161.01076561890795,-138.0640948084021
179,-124.94397812331248,-137.86870554311918
180,-148.4724439588136,-138.01042081787588
181,-136.85171725609487,-137.961577454771
182,-115.57742719617106,-137.51515279518355
183,-79.97974957772828,-136.9446041693111
184,-134.45266911809708,-136.94934018729396
185,0.005467755351716619,-135.0749908786866
186,-123.578437698444,-135.1032101863174
187,-115.01233622900426,-135.15390514410794
188,-132.76856038595471,-135.27277237366212
189,-153.00054992215576,-134.8171624547842
190,-167.55954938122647,-135.22942175904052
191,-153.01667181147872,-135.46196565177448
192,-184.1129652773134,-135.76059552302132
193,-147.746637649516,-135.54482756416581
194,-149.12274503789547,-135.59319334781185
195,-129.27279768776674,-135.83696495179117
196,-104.43856307657951,-135.2542092773111
197,-139.32431940587952,-135.37910290507455
198,-81.45082910364167,-134.60405896364747
199,-246.69798734493435,-133.86761599831226
200,-155.25238676508653,-134.38444376610104
201,-146.2108498307403,-135.74998321150758
202,-122.13199201136369,-135.22120213131117
203,-117.67041210785492,-135.44376561658996
204,-123.76823385151127,-135.43153143351554
205,-154.21417507406173,-135.7376481572159
206,-126.26123609771598,-135.60604814696737
207,-145.20869328039333,-134.980384733633
208,-149.78386619570898,-135.3088603460619
209,-153.77536794965084,-135.23960814257944
210,-156.70785366806587,-135.26059074172895
211,-144.96117361539348,-135.37912371232724
212,-99.33403891976019,-134.86375985684737
213,-124.06409839343763,-133.44761698999153
214,-154.72437420490138,-133.50243856495675
215,-147.7362557063089,-133.64557388125547
216,-82.55030890239615,-133.21579640408845
217,-124.4819093198009,-132.93893389209828
218,-126.78414131756185,-133.19986137000262
219,-124.14147802900969,-133.34106767308407
220,-114.79365747752396,-133.46550305345806
221,-3.327705041852269,-132.1514195318262
222,-194.95551464344194,-132.28640330843405
223,-94.45838882398304,-131.08967388376922
224,260.7182311395523,-127.42744614860118
225,-123.27615959382057,-127.45122105165969
226,-99.54229331607783,-127.23702907700942
227,-186.57378346157248,-127.90373946850526
228,-128.8448870387631,-127.54461603939015
229,-130.22204945437744,-127.88793833592815
230,-189.33791794802244,-128.51678400328882
231,-118.95162650851594,-127.7034728285057
232,-142.01987517117036,-127.8984140740374
233,-127.85447079620192,-127.83033406389156
234,-162.6129797578398,-127.98765037697552
235,-173.46837080460472,-128.2771381838493
236,-220.3293315695471,-128.81678207585273
237,-152.1813939705935,-129.5899884179888
238,-123.86456903431426,-129.95187943216987
